date,time,type,group-sku,sku,description,quantity,order city,order state,order postal,product sales,selling fees,fba fees,landing cost
2019-07-07,10:57:24 PM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),2,Abbotsford,British Columbia,V2T 5S4,87.7,-13.16,-13.65,36.62
2019-07-07,10:58:01 PM PDT,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Laval,Quebec,H7W 2E4,26.5,-3.18,-4.26,9
2019-07-07,11:49:06 PM PDT,Refund,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Brampton,Ontario,L7A5A7,-39.85,4.78,0,14.65
2019-07-08,12:26:58 AM PDT,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Calgary,Alberta,T3L 0C9,26.5,-3.18,-3.96,9
2019-07-08,12:28:18 AM PDT,Order,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,Red Deer,Alberta,T4N 4C9,27.9,-4.19,-12.23,10.32
2019-07-08,1:35:28 AM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Burnaby,British Columbia,V3N 2E7,43.85,-6.58,-7.35,18.31
2019-07-08,2:05:26 AM PDT,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Gloucester,Ontario,K1V 2M7,26.5,-3.18,-4.26,9
2019-07-08,2:38:09 AM PDT,Order,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,Collingwood,Ontario,L9Y 0E9,27.9,-4.19,-6.19,10.32
2019-07-08,6:17:49 AM PDT,Adjustment,,LUX-NEO110B,FBA Inventory Reimbursement - Customer Return,1,,,,0,0,0,14.65
2019-07-08,7:40:58 AM PDT,Refund,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Brampton,Ontario,L6S 3P2,-45.85,11.01,0,18.31
2019-07-08,7:40:58 AM PDT,Refund,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Brampton,Ontario,L6S 3P2,-45.85,0,0,18.31
2019-07-08,8:27:44 AM PDT,Order,DER-31815,DER-31815,"Derma Sciences 31815 Medihoney Dressing Gel, 1.5 oz Tube",1,Toronto,Ontario,M4V 1X8,17.95,-2.15,-8.78,6.29
2019-07-08,8:40:07 AM PDT,Refund,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Windsor,Ontario,N8T 3B4,-39.85,4.78,0,14.65
2019-07-08,10:14:55 AM PDT,Transfer,,NAN,To account ending with: 8217,,,,,0,0,0,
2019-07-08,1:01:59 PM PDT,Order,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Kitchener,Ontario,N2B 2A6,9.4,-0.75,-3.54,2.67
2019-07-08,2:30:58 PM PDT,Order,DER-31815,DER-31815,"Derma Sciences 31815 Medihoney Dressing Gel, 1.5 oz Tube",1,Milton,Ontario,L9T 0V1,17.95,-2.15,-6.19,6.29
2019-07-08,3:05:36 PM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Rothesay,New Brunswick,E2E 5G2,43.85,-6.58,-7.35,18.31
2019-07-08,3:33:06 PM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Courtice,Ontario,L1E 0J4,43.85,-6.58,-7.35,18.31
2019-07-08,6:25:04 PM PDT,Order,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Ottawa,Ontario,K1C 2M7,9.4,-0.75,-3.81,2.67
2019-07-08,7:02:38 PM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Toronto,Ontario,M4K 3R5,43.85,-6.58,-7.35,18.31
2019-07-08,8:16:31 PM PDT,Order,3MM-1626W,3MM-1626W,"3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50",1,Scarborough,Ontario,M1S3H4,26,-3.12,-6.19,9.82
2019-07-08,10:56:50 PM PDT,Order,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1,Lachine,Quebec,H8R 1H3,125,-18.75,-7.35,0
2019-07-09,12:22:25 AM PDT,Order,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Vancouver,British Columbia,V5X 1K4,39.85,-5.98,-6.83,14.65
2019-07-09,3:24:27 AM PDT,Order,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,Leduc County,Alberta,T4X 0X5,37.5,-5.63,-3.54,16.26
2019-07-09,6:42:42 AM PDT,Refund,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Lively,Ontario,P3Y 1M6,-39.85,4.78,0,14.65
2019-07-09,7:19:40 AM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Victoria,British Columbia,V9A 3M7,43.85,-6.58,-6.83,18.31
2019-07-09,7:29:48 AM PDT,Order,DER-31815,DER-31815,"Derma Sciences 31815 Medihoney Dressing Gel, 1.5 oz Tube",1,Vancouver,BC,V6J 3L4,17.95,-2.15,-10.7,6.29
2019-07-09,7:41:05 AM PDT,Order,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Montreal,QC,H4V 1X7,9.4,-0.75,-3.81,2.67
2019-07-09,11:35:32 AM PDT,Order,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,Burlington,Ontario,L7P 4W4,27.9,-4.19,-6.19,10.32
2019-07-09,11:43:49 AM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Toronto,Ontario,M6P 3B3,43.85,-6.58,-7.35,18.31
2019-07-09,11:50:26 AM PDT,Refund,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Etobicoke,Ontario,M9W7J5,-39.85,4.78,0,14.65
2019-07-09,12:52:42 PM PDT,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Toronto,Ontario,M2J 2K1,26.5,-3.18,-4.26,9
2019-07-09,1:29:03 PM PDT,Refund,,PRK-12-08(A),360 Electrode Gel 250 Gram,1,Toronto,ON,M4M 1V5,-11.4,0.73,0,0
2019-07-09,1:52:02 PM PDT,Order,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Maple Ridge,British Columbia,V2X 9N3,9.4,-0.75,-3.54,2.67
2019-07-09,2:12:48 PM PDT,Order,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Truro,Nova Scotia,B2N 4S7,9.4,-0.75,-3.54,2.67
2019-07-09,2:26:39 PM PDT,Order,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,Oakville,Ontario,L6M 3K6,37.5,-5.63,-3.81,16.26
2019-07-09,2:26:44 PM PDT,Refund,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Vancouver,British Columbia,V6Z 2N1,-45.75,5.49,0,18.31
2019-07-09,3:58:04 PM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Prince George,BC,V2L 4P8,43.85,-6.58,-6.83,18.31
2019-07-09,5:18:26 PM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Edmonton,Alberta,T5T 3P7,43.85,-6.58,-6.83,18.31
2019-07-09,5:18:55 PM PDT,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",2,Edmonton,Alberta,T6R 0S3,53,-6.36,-7.92,18
2019-07-09,5:31:28 PM PDT,Refund,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Etobicoke,Ontario,M9W7J5,-39.85,4.78,0,14.65
2019-07-09,6:52:19 PM PDT,Order,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Edmonton,Alberta,T6V 0L3,39.85,-5.98,-6.83,14.65
2019-07-09,7:23:43 PM PDT,Order,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Brampton,Ontario,L6R 3G8,39.85,-5.98,-7.35,14.65
2019-07-09,7:31:16 PM PDT,Order,,PRK-12-08(A),360 Electrode Gel 250 Gram,1,Toronto,Ontario,M5A 3X1,11.4,-0.91,-6.19,0
2019-07-09,9:43:33 PM PDT,Refund,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),2,north vancouver,British Columbia,V7M 0A7,-79.7,9.57,0,29.3
2019-07-09,10:19:07 PM PDT,Order,,PRK-12-08(A),360 Electrode Gel 250 Gram,1,Steinbach,Manitoba,R5G 2E8,11.4,-0.91,-5.75,0
2019-07-09,10:50:35 PM PDT,Order,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,Waterloo,Ontario,N2L 3W3,37.5,-5.63,-3.81,16.26
2019-07-09,10:51:48 PM PDT,Order,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",2,Surrey,British Columbia,V3T 4H9,55.8,-8.38,-11.51,20.64
2019-07-09,10:54:06 PM PDT,Order,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,New Westminster,British Columbia,V3L 5M9,27.9,-4.19,-5.75,10.32
2019-07-09,11:45:11 PM PDT,Refund,MDL-NON80328,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Saskatoon,Saskatchewan,S7V 1J4,-14.5,0.93,0,3.43
2019-07-10,3:18:21 AM PDT,Order,,PRK-12-08(A),360 Electrode Gel 250 Gram,1,Edmonton,Alberta,T5M 0E8,11.4,-0.91,-5.75,0
2019-07-10,3:18:34 AM PDT,Order,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,2,Edmonton,Alberta,T6J 3J7,75,-11.26,-7.08,32.52
2019-07-10,3:36:21 AM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),3,Victoria,British Columbia,V8R 4W6,131.55,-19.74,-20.48,54.93
2019-07-10,8:04:13 AM PDT,Order,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Whitecourt,Alberta,T7S 1S3,9.4,-0.75,-3.54,2.67
2019-07-10,9:12:39 AM PDT,Order,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1,Almonte,Ontario,K0A 1A0,125,-18.75,-16.19,0
2019-07-10,9:14:42 AM PDT,Order,,CON-187660,DUODERM CGF 187660 BX/5 4X4 EACH,1,TORONTO,ON,M5K 1A0,21.35,-3.2,-6.19,7.2
2019-07-10,11:53:58 AM PDT,Order,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,Prince George,British Columbia,V2M 0A4,37.5,-5.63,-3.54,16.26
2019-07-10,2:27:06 PM PDT,Order,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Saint-Jean-Sur-Richelieu,Quebec,J3B 6B2,9.4,-0.75,-3.81,2.67
2019-07-10,2:37:32 PM PDT,Order,DER-31815,DER-31815,"Derma Sciences 31815 Medihoney Dressing Gel, 1.5 oz Tube",1,Cambridge,Ontario,N1R 4P9,17.95,-2.15,-6.19,6.29
2019-07-10,2:39:03 PM PDT,Order,DER-31815,DER-31815,"Derma Sciences 31815 Medihoney Dressing Gel, 1.5 oz Tube",1,Kitchener,Ontario,N2R 1L6,17.95,-2.15,-6.19,6.29
2019-07-10,2:40:25 PM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Yarmouth,Nova Scotia,B0W 1B0,43.85,-6.58,-7.35,18.31
2019-07-10,2:41:44 PM PDT,Order,,PRK-12-08(A),360 Electrode Gel 250 Gram,1,Uxbridge,Ontario,L9P 1L6,11.4,-0.91,-6.19,0
2019-07-10,3:11:59 PM PDT,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Listowel,Ontario,N4W 1W3,26.5,-3.18,-4.26,9
2019-07-10,3:15:58 PM PDT,Order,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Mississauga,Ontario,L5W 1M5,39.85,-5.98,-7.35,14.65
2019-07-10,3:45:13 PM PDT,Order,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,York,Ontario,M6C 2L4,9.4,-0.75,-3.81,2.67
2019-07-10,3:51:42 PM PDT,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Barrie,Ontario,L4N6N5,26.5,-3.18,-4.26,9
2019-07-10,5:29:07 PM PDT,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",2,St. Albert,AB,T8N 4R4,53,-6.36,-7.92,18
2019-07-10,5:35:24 PM PDT,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",2,Spruce Grove,Alberta,T7X 3V6,53,-6.36,-7.92,18
2019-07-10,6:37:35 PM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Fort McMurray,Alberta,T9K 2R2,43.85,-6.58,-7.35,18.31
2019-07-10,7:06:43 PM PDT,Order,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1,Mississauga,Ontario,L4Z 2R6,125,-18.75,-7.35,0
2019-07-10,9:16:19 PM PDT,Order,,PRK-12-08(A),360 Electrode Gel 250 Gram,2,Toronto,Ontario,M5A 4L1,22.8,-1.82,-12.38,0
2019-07-10,10:22:50 PM PDT,Order,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Selkirk,Manitoba,R1A 4M4,9.4,-0.75,-3.54,2.67
2019-07-10,10:54:29 PM PDT,Order,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Lachine,Quebec,H8S 2Y2,9.4,-0.75,-7.75,2.67
2019-07-10,11:01:44 PM PDT,Order,DER-31815,DER-31815,"Derma Sciences 31815 Medihoney Dressing Gel, 1.5 oz Tube",1,Laval,Quebec,H7K 3M3,17.95,-2.15,-7.93,6.29
2019-07-10,11:01:44 PM PDT,Order,DER-31815,DER-31815,"Derma Sciences 31815 Medihoney Dressing Gel, 1.5 oz Tube",1,Laval,Quebec,H7K 3M3,17.95,-2.15,-7.93,6.29
2019-07-10,11:03:23 PM PDT,Order,,PRK-12-08(A),360 Electrode Gel 250 Gram,1,New Westminster,British Columbia,V3L 2B8,11.4,-0.91,-5.75,0
2019-07-10,11:05:22 PM PDT,Order,DER-31815,DER-31815,"Derma Sciences 31815 Medihoney Dressing Gel, 1.5 oz Tube",2,Kitchener,Ontario,N2H 6T7,35.9,-4.3,-12.38,12.58
2019-07-11,12:10:10 AM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),2,Brampton,Ontario,L6V 3T9,87.7,-13.16,-14.69,36.62
2019-07-11,12:23:16 AM PDT,Order,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Red Deer,Alberta,T4N 3B5,9.4,-0.75,-3.54,2.67
2019-07-11,12:27:09 AM PDT,Order,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",2,Victoria,British Columbia,V8X 2S1,18,-1.44,-7.08,5.34
2019-07-11,2:24:13 AM PDT,Order,,PRK-12-08(A),360 Electrode Gel 250 Gram,1,Kedgwick,New Brunswick,E8B 1A8,11.4,-0.91,-6.19,0
2019-07-11,2:25:26 AM PDT,Order,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Barrie,Ontario,L4N 7S3,9.4,-0.75,-3.81,2.67
2019-07-11,3:22:09 AM PDT,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Calgary,Alberta,T2B 1V2,26.5,-3.18,-3.96,9
2019-07-11,3:22:13 AM PDT,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Victoria,British Columbia,V8Y 1R7,26.5,-3.18,-3.96,9
2019-07-11,7:20:38 AM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Delta,BC,V4C4X7,43.85,-6.58,-7.35,18.31
2019-07-11,9:09:45 AM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Conception Bay South,NL,A1W 5P2,43.85,-6.58,-7.35,18.31
2019-07-11,9:36:42 AM PDT,Refund,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Brampton,Ontario,L6V 4T3,-39.85,4.78,0,14.65
2019-07-11,9:52:48 AM PDT,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Thurso,Quebec,J0X 3B0,26.5,-3.18,-3.96,9
2019-07-11,11:51:26 AM PDT,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Brampton,Ontario,L6S 3K6,26.5,-3.18,-4.26,9
2019-07-11,2:43:44 PM PDT,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Courtenay,British Columbia,V9N 8L9,26.5,-3.18,-3.96,9
2019-07-11,3:22:23 PM PDT,Refund,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),3,Delta,British Columbia,V4C 3C8,-119.55,14.35,0,43.95
2019-07-11,3:50:58 PM PDT,Order,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,North York,Ontario,M2J 4E6,37.45,-5.62,-3.81,16.26
2019-07-11,5:20:37 PM PDT,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Toronto,Ontario,M5P 3J1,26.5,-3.18,-4.26,9
2019-07-11,5:23:56 PM PDT,Order,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,Spruce Grove,AB,T7X 3T6,37.5,-5.63,-3.54,16.26
2019-07-11,5:27:48 PM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Richmond,BC,V7E 4X9,43.85,-13.16,-7.35,18.31
2019-07-11,5:27:48 PM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Richmond,BC,V7E 4X9,43.85,0,-7.35,18.31
2019-07-11,5:45:16 PM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Mississauga,Ontario,L5M 5Y1,43.85,-6.58,-7.35,18.31
2019-07-11,5:58:57 PM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Brampton,Ontario,L6X 0X5,43.85,-6.58,-7.35,18.31
2019-07-11,6:15:41 PM PDT,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Blainville,Quebec,J7C 5B3,26.5,-3.18,-4.26,9
2019-07-11,6:24:57 PM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Calgary,Alberta,T2R 0W1,43.85,-6.58,-7.35,18.31
2019-07-11,6:25:44 PM PDT,Order,DER-31815,DER-31815,"Derma Sciences 31815 Medihoney Dressing Gel, 1.5 oz Tube",1,Ottawa,Ontario,K1R 5M5,17.95,-2.15,-6.19,6.29
2019-07-11,6:42:00 PM PDT,Order,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,4,Saint-Laurent,Quebec,H4T 1N1,149.8,-28.1,-15.23,65.04
2019-07-11,6:42:00 PM PDT,Order,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,Saint-Laurent,Quebec,H4T 1N1,37.45,0,-3.81,16.26
2019-07-11,6:43:20 PM PDT,Order,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,Woodbridge,Ontario,L4H 0E8,37.5,-5.63,-8.32,16.26
2019-07-11,7:21:55 PM PDT,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Markham,Ontario,L6C 2P6,26.5,-3.18,-4.26,9
2019-07-11,7:25:25 PM PDT,Refund,,PRK-12-08(X2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Coquitlam,British Columbia,V3K 5S3,-14.5,1.39,0,4.04
2019-07-11,7:36:48 PM PDT,Order,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,Toronto,Ontario,M4W 3X6,37.45,-5.62,-3.81,16.26
2019-07-11,10:50:24 PM PDT,Order,,CON-187660,DUODERM CGF 187660 BX/5 4X4 EACH,4,SAINT-LAURENT,Quebec,H4R0E7,85.4,-12.8,-24.77,28.8
2019-07-11,10:52:57 PM PDT,Order,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,North Vancouver,BC,V7P 1B3,9,-0.72,-3.54,2.67
2019-07-11,10:53:01 PM PDT,Order,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1,Guelph,ON,N1E 7K3,125,-18.75,-7.35,0
2019-07-12,1:40:54 AM PDT,Order,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,3,Aurora,Ontario,L4G 0G8,112.35,-16.86,-11.42,48.78
2019-07-12,1:53:41 AM PDT,Order,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,Markham,Ontario,L3P 6K9,27.9,-4.19,-6.19,10.32
2019-07-12,3:16:22 AM PDT,Order,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Calgary,Alberta,T3G 1A4,9,-0.72,-3.54,2.67
2019-07-12,3:23:33 AM PDT,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Edmonton,Alberta,T6R3R8,26.5,-3.18,-3.96,9
2019-07-12,7:21:21 AM PDT,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Pointe Claire,Quebec,H9R5S8,26.5,-3.18,-9.63,9
