,date,time,type,order id,group-sku,sku,description,quantity,order city,order state,order postal,product sales,selling fees,fba fees,landing cost
283,2019-05-28,11:02:23 AM PDT,Refund,702-2680807-7389818,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Toronto,Ontario,M5E 1T9,-39.85,-4.78,-0.0,14.65
284,2019-05-28,11:03:30 AM PDT,Refund,701-4889929-9613845,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Port Coquitlam,British Columbia,V3B 8A7,-70.0,-8.4,-0.0,27.4
285,2019-05-28,11:23:05 AM PDT,Refund,701-4543175-0625846,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Edmonton,Alberta,T6R 0C3,0.0,-0.0,-0.0,27.4
286,2019-05-28,1:29:43 PM PDT,Refund,701-8674509-9012266,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Mount Albert,Ontario,L0G 1M0,-39.85,-4.78,-0.0,14.65
287,2019-05-28,7:06:46 PM PDT,Refund,701-0187976-2903425,,LUX-NEO180W,Luxe Bidet Neo 180 - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (white and white),1.0,Victoria,British Columbia,V9C 2B5,-55.95,-6.71,-0.0,24.03
288,2019-05-29,1:58:54 PM PDT,Refund,701-9378558-2184259,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Brampton,Ontario,L6X 5H1,-39.85,-4.78,-0.0,14.65
289,2019-05-29,10:16:25 PM PDT,Refund,702-3956357-2770662,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Brampton,Ontario,L6Y 0Y8,-39.85,-4.78,-0.0,14.65
290,2019-05-30,9:45:20 AM PDT,Refund,702-5890594-7866606,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Toronto,Ontario,M1C 5G6,-70.0,-8.4,-0.0,29.15
291,2019-05-30,11:06:51 AM PDT,Refund,701-0940335-5760221,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Toronto,Ontario,M9A3G7,-70.0,-8.4,-0.0,27.4
292,2019-05-30,11:53:44 AM PDT,Refund,702-4878842-3729826,,PRK-12-08(X2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Ingersoll,Ontario,N5C 2S1,-14.5,-1.39,-0.0,4.04
293,2019-05-30,6:24:44 PM PDT,Refund,702-1018130-2802655,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Victoria,British Columbia,V8X 2J1,-39.85,-4.78,-0.0,14.65
294,2019-05-30,7:07:58 PM PDT,Refund,702-5913416-3131409,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,RICHMOND,BC,V6X 1L0,-70.0,-8.4,-0.0,27.4
295,2019-05-30,7:11:33 PM PDT,Refund,702-7919978-8265050,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Victoria,British Columbia,V8N 2B1,-70.0,-8.4,-8.36,27.4
296,2019-05-31,7:54:56 AM PDT,Refund,702-8293934-4122603,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Toronto,Ontario,M5V 3T9,-45.85,-5.5,-0.0,18.31
297,2019-05-31,8:57:54 AM PDT,Refund,702-3574047-5331409,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,Brossard,Quebec,J4Y 0K2,-9.68,-0.62,-0.0,2.67
298,2019-05-31,12:01:27 PM PDT,Refund,702-5881014-2708247,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,st lazare,Quebec,J7T1Y7,-70.0,-8.4,-0.0,29.15
299,2019-05-31,4:09:34 PM PDT,Refund,701-9804456-7068247,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",2.0,Belleville,Ontario,K8P 3G9,-55.8,-6.7,-0.0,20.64
300,2019-05-31,7:26:00 PM PDT,Refund,702-5758140-6926669,,PRK-12-08(X2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Montague,Prince Edward Island,C0A1R0,-14.5,-1.39,-3.54,4.04
301,2019-05-31,7:31:06 PM PDT,Refund,702-8653636-5956215,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Brossard,Quebec,J4X 2K4,-71.0,-8.52,-0.0,29.15
302,2019-06-01,11:11:15 AM PDT,Refund,701-8449514-7349041,,PRK-03-08(X2),2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Prince George,British Columbia,V2M 2H6,-14.1,-0.9,-4.19,3.44
303,2019-06-01,12:01:13 PM PDT,Refund,702-0921889-2347402,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Pointe-Claire,QC,H9R6B8,-39.85,-4.78,-0.0,14.65
304,2019-06-01,12:05:16 PM PDT,Refund,702-3080572-1396247,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Pointe-Claire,Quebec,H9R 6C1,-69.36,-8.32,-0.0,29.15
305,2019-06-01,4:16:58 PM PDT,Refund,702-1553961-2662665,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Calgary,Alberta,T3N0T2,-39.85,-4.78,-0.0,14.65
306,2019-06-02,8:45:56 AM PDT,Refund,702-8787922-2848230,,PRK-12-08(X2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Chambly,Quebec,J3L 3E9,-14.5,-1.39,-0.0,4.04
307,2019-06-04,5:48:58 AM PDT,Refund,701-9885965-7221862,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1.0,Belnan,Nova Scotia,B2S 0A7,-27.0,-2.59,-5.78,9.0
308,2019-06-04,7:23:06 AM PDT,Refund,701-2067566-3341869,,PRK-12-08(X2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Anjou,Quebec,H1J 2H5,-14.5,-1.39,-0.0,4.04
309,2019-06-04,5:21:46 PM PDT,Refund,701-1822570-0536237,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Stonewall,Manitoba,R0C 2Z0,-39.85,-4.78,-0.0,14.65
310,2019-06-04,11:34:06 PM PDT,Refund,701-5101906-3290653,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Burnaby,British Columbia,V3N 2S3,-39.85,-4.78,-0.0,14.65
311,2019-06-05,2:43:46 AM PDT,Refund,702-7491598-8173830,,LUX-NEO180B,Luxe Bidet Neo 180 - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (Blue and White),1.0,Calgary,Alberta,T3K 6B5,-63.93,-7.67,-0.0,24.03
312,2019-06-05,4:15:05 AM PDT,Refund,701-8702648-5910614,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Ottawa,Ontario,K1S 5E8,-39.85,-4.78,-0.0,14.65
313,2019-06-05,7:19:36 AM PDT,Refund,701-4374961-0235446,,PRK-12-08(X2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Notre-Dame-Du-Nord,Quebec,J0Z 3B0,-14.5,-1.39,-0.0,4.04
314,2019-06-05,9:59:53 AM PDT,Refund,702-1008289-0892240,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Edmonton,Alberta,T6M 2X1,-70.0,-8.4,-0.0,27.4
315,2019-06-05,11:13:07 AM PDT,Refund,702-7786119-8221051,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Waterloo,Ontario,N2L 6N6,-45.85,-5.5,-0.0,18.31
316,2019-06-05,3:30:29 PM PDT,Refund,702-7860945-5566609,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Toronto,Ontario,M4Y 1K3,-70.0,-8.4,-0.0,29.15
317,2019-06-05,4:19:54 PM PDT,Refund,702-9346622-2038621,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,SURREY,BC,V3Z 0V8,-70.0,-8.4,-0.0,27.4
318,2019-06-05,5:45:09 PM PDT,Refund,701-1604148-3623412,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,Toronto,Ontario,M6J 2K8,-9.25,-0.59,-0.0,2.67
319,2019-06-05,10:44:42 PM PDT,Refund,702-5459763-7168218,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Kanata,Ontario,K2K 3C3,-39.85,-4.78,-0.0,14.65
320,2019-06-06,8:07:59 AM PDT,Refund,701-6988472-7801850,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Toronto,Ontario,M2R 2V3,-70.0,-8.4,-0.0,27.4
321,2019-06-06,12:21:45 PM PDT,Refund,701-1144701-9042664,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Vernon,BC,V1B 4C8,-70.0,-8.4,-0.0,27.4
322,2019-06-06,5:14:15 PM PDT,Refund,701-4543175-0625846,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,2.0,Edmonton,Alberta,T6R 0C3,-140.0,-16.8,-0.0,54.8
323,2019-06-06,5:41:06 PM PDT,Refund,701-7126794-1900204,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Mississauga,Ontario,L5N 6Z4,-45.85,-5.5,-0.0,18.31
324,2019-06-07,8:06:30 AM PDT,Refund,701-8018202-3405044,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Toronto,Ontario,M8Z 3L4,-69.36,-8.32,-0.0,29.15
325,2019-06-07,2:38:37 PM PDT,Refund,702-3490969-9027414,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1.0,Horsefly,BC,V0L 1L0,-125.0,-15.0,-0.0,0.0
326,2019-06-07,5:11:01 PM PDT,Refund,702-3357775-6827428,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Parksville,British Columbia,V9P 2X9,-69.36,-8.32,-0.0,29.15
327,2019-06-08,11:24:30 AM PDT,Refund,701-3057646-8406639,,LUX-NEO180W,Luxe Bidet Neo 180 - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (white and white),1.0,Burlington,Ontario,L7P 5C2,-55.95,-6.71,-11.27,24.03
328,2019-06-08,3:30:23 PM PDT,Refund,701-4686065-4074650,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Toronto,Ontario,M1E 2E8,-70.0,-8.4,-0.0,29.15
329,2019-06-08,4:34:16 PM PDT,Refund,702-1679817-8800251,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Mississauga,Ontario,L5B 3Y4,-70.0,-8.4,-0.0,27.4
330,2019-06-08,6:03:45 PM PDT,Refund,702-7335812-3548209,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Brampton,Ontario,L6S 0B1,-39.85,-4.78,-0.0,14.65
331,2019-06-08,8:28:02 PM PDT,Refund,702-5543913-8088261,,PRK-12-08(X2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Thunder Bay,ON,P7B 6H8,-14.5,-1.39,-0.0,4.04
332,2019-06-09,1:15:31 PM PDT,Refund,702-9640550-1830649,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Newmarket,Ontario,L3Y 6A2,-39.85,-4.78,-0.0,14.65
333,2019-06-09,4:34:55 PM PDT,Refund,702-1297019-9126654,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Brampton,Ontario,L7A 3L7,-39.85,-4.78,-0.0,14.65
334,2019-06-09,5:06:55 PM PDT,Refund,701-6712786-2339410,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Bedford,Nova Scotia,B4A 0H5,-69.36,-8.32,-0.0,29.15
335,2019-06-10,7:37:04 AM PDT,Refund,701-7121309-9097012,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Oshawa,Ontario,L1H 1W2,-45.85,-5.5,-0.0,18.31
336,2019-06-10,3:08:46 PM PDT,Refund,701-7810406-3190605,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Markham,Ontario,L6B 0V1,-39.85,-4.78,-0.0,14.65
337,2019-06-10,4:45:50 PM PDT,Refund,701-8550544-1189054,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,ENLEHART,Ontario,P0J 1H0,-69.36,-8.32,-0.0,29.15
338,2019-06-10,8:43:00 PM PDT,Refund,701-0898744-7652215,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Pickering,ON,L1V 3P4,-69.95,-8.39,-0.0,27.4
339,2019-06-11,3:16:40 PM PDT,Refund,701-7615808-0893014,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Surrey,BC,V3S 8X1,-39.85,-4.78,-0.0,14.65
340,2019-06-11,4:39:53 PM PDT,Refund,701-1458394-8297057,,3MM-1527-1(B),"3M Transpore Surgical Tape 1"" x 10 yard (Pack of 12)",1.0,Ottawa,Ontario,K2E 7T9,-17.5,-2.1,-0.0,
341,2019-06-11,7:13:04 PM PDT,Refund,702-5602931-0688215,,LUX-NEO250W,Luxe Bidet Neo 250 - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Seat Attachment (White and White),2.0,Edmonton,Alberta,T6H 3G8,-118.0,-14.16,-10.88,54.42
342,2019-06-12,7:46:48 AM PDT,Refund,701-3064897-7949013,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Edmonton,Alberta,T5J 2J2,-45.85,-5.5,-0.0,18.31
343,2019-06-12,12:43:33 PM PDT,Refund,701-4302141-3453040,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,gatineau,Quebec,J9J0W8,-69.36,-8.32,-0.0,29.15
344,2019-06-12,2:22:03 PM PDT,Refund,702-7863493-4795467,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Mississauga,Ontario,L5R 4B1,-39.85,-4.78,-0.0,14.65
345,2019-06-12,2:23:59 PM PDT,Refund,701-1376885-5207407,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,burnaby,BC,V5H 1N6,-70.0,-8.4,-0.0,29.15
346,2019-06-12,4:21:11 PM PDT,Refund,702-1854624-2561000,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1.0,Oakville,Ontario,L6M 0B4,0.0,-0.0,-0.0,0.0
347,2019-06-13,11:24:51 AM PDT,Refund,702-1292403-1137026,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Montreal,Quebec,H9R 0C6,-39.85,-4.78,-0.0,14.65
348,2019-06-13,2:33:15 PM PDT,Refund,701-4529364-8088264,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Kelowna,British Columbia,V1V3E6,-69.36,-8.32,-0.0,29.15
349,2019-06-13,7:26:08 PM PDT,Refund,702-4743635-7146617,,PRK-12-08(X2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Montreal,Quebec,H4V 2S3,-14.5,-1.39,-0.0,4.04
350,2019-06-14,12:42:42 PM PDT,Refund,701-7486998-9811468,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Brampton,Ontario,L6Y5S4,-70.0,-8.4,-0.0,29.15
351,2019-06-14,2:37:57 PM PDT,Refund,701-5679744-7033062,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Caledon,ON,L7C0W5,-45.85,-5.5,-0.0,18.31
352,2019-06-14,4:07:06 PM PDT,Refund,702-5737396-1502658,,PRK-12-08(X2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Cochrane,Alberta,T4C 1X5,-14.5,-1.39,-0.0,4.04
353,2019-06-14,11:09:21 PM PDT,Refund,701-8135235-7257844,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Toronto,Ontario,M3J 2S5,-39.85,-4.78,-0.0,14.65
354,2019-06-15,8:38:20 AM PDT,Refund,702-5388124-7647449,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Richmond Hill,Ontario,L4B 2N6,-69.36,-8.32,-0.0,29.15
355,2019-06-15,9:25:35 AM PDT,Refund,702-5388124-7647449,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,2.0,Richmond Hill,Ontario,L4B 2N6,-138.72,-17.88,-0.0,58.3
356,2019-06-15,10:26:41 AM PDT,Refund,701-9369615-6725064,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,surrey,British Columbia,V4A 8H6,0.0,-0.0,-9.42,29.15
357,2019-06-15,1:47:01 PM PDT,Refund,702-4503281-0771431,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,gatineau,Quebec,J9J0W8,-69.36,-8.32,-0.0,29.15
358,2019-06-15,11:10:02 PM PDT,Refund,701-6963934-9572217,,OMR-BP785N,OMRON BP785N 10 Series Upper Arm Blood Pressure Monitor,1.0,Niagara Falls,Ontario,L2H0E8,-125.0,-12.0,-0.0,48.64
359,2019-06-17,7:14:38 AM PDT,Refund,701-1295243-3790633,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,OTTAWA,ON,K1N 3W0,-39.85,-4.78,-0.0,14.65
360,2019-06-17,1:47:20 PM PDT,Refund,702-9503182-5269818,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Brampton,Ontario,L6X 0K7,-39.85,-4.78,-0.0,14.65
361,2019-06-18,10:45:17 AM PDT,Refund,702-3415760-6883468,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,milton,Ontario,L9T5R7,-45.85,-5.5,-0.0,18.31
362,2019-06-18,7:23:35 PM PDT,Refund,702-0286207-1887408,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Sherbrooke,Quebec,J1H 1M2,-39.85,-4.78,-0.0,14.65
363,2019-06-18,8:24:31 PM PDT,Refund,701-6254531-5199468,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Niagara Falls,Ontario,L2J 4K8,-45.85,-5.5,-0.0,18.31
364,2019-06-19,1:11:30 PM PDT,Refund,701-5233750-2944260,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Montreal,Quebec,H4B 1M2,-45.85,-5.5,-0.0,18.31
365,2019-06-19,3:45:00 PM PDT,Refund,702-7333823-5525829,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Vancouver,British Columbia,V6H 1C3,-69.36,-8.32,-0.0,29.15
366,2019-06-20,12:21:43 PM PDT,Refund,702-5445007-3397046,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Brampton,Ontario,L6Z 0C6,-39.85,-4.78,-0.0,14.65
367,2019-06-20,12:29:41 PM PDT,Refund,701-4097000-5262661,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Surrey,British Columbia,V3W 3P3,-39.85,-4.78,-0.0,14.65
368,2019-06-21,12:23:43 PM PDT,Refund,702-6428736-7469821,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Guelph,Ontario,N1E 4P2,-45.85,-5.5,-0.0,18.31
369,2019-06-21,12:24:43 PM PDT,Refund,702-1518988-7537837,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Edmonton,Alberta,T6T0W7,-45.85,-5.5,-16.87,18.31
370,2019-06-21,3:41:01 PM PDT,Refund,702-1012452-1165850,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Winnipeg,Manitoba,R3Y 0Z1,-39.85,-4.78,-0.0,14.65
371,2019-06-22,10:53:27 AM PDT,Refund,701-3175964-0877005,DER-31815,DER-31815,"Derma Sciences 31815 Medihoney Dressing Gel, 1.5 oz Tube",1.0,Toronto,Ontario,M5P 1C3,-18.9,-1.82,-0.0,6.29
372,2019-06-22,11:42:26 AM PDT,Refund,701-2073407-4789039,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Etobicoke,Ontario,M9R 3G4,-39.85,-4.78,-0.0,14.65
373,2019-06-22,4:44:10 PM PDT,Refund,702-1854624-2561000,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1.0,Oakville,Ontario,L6M 0B4,-125.0,-15.0,-0.0,0.0
374,2019-06-23,2:40:49 PM PDT,Refund,702-5811253-6803444,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),2.0,New Westminster,British Columbia,V3M 0C8,-79.7,-9.57,-0.0,29.3
375,2019-06-23,6:58:16 PM PDT,Refund,702-4822455-0525843,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),2.0,Winnipeg,Manitoba,R3V 1C2,-79.7,-9.57,-0.0,29.3
376,2019-06-24,11:30:38 AM PDT,Refund,701-8798356-0164268,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,2.0,Richmond,British Columbia,V7C 2A1,-76.0,-9.12,-4.35,32.52
377,2019-06-24,12:32:36 PM PDT,Refund,702-1744214-4657022,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Brampton,Ontario,L6Z 3N9,-39.85,-4.78,-0.0,14.65
378,2019-06-24,3:15:19 PM PDT,Refund,702-9160282-9138608,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Brampton,Ontario,L6X 2M2,-39.85,-4.78,-0.0,14.65
379,2019-06-24,3:18:11 PM PDT,Refund,702-1743047-9405806,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,MISSISSAUGA,Ontario,L5C 4K9,-69.36,-8.32,-0.0,29.15
