,Unnamed: 0,vendor,date,order id,country,order city,order state,product brand,item,quantity,revenue,total cost,profit,return on sales,item description
146,45736,net32,2019-01-04,12992,USA,Hyannis,MA,BEAVER,BEA-FG245,1,88.0,58.96,29.04,0.33,BEAVER BURS FG245 100/PK                                    
147,45737,net32,2019-01-04,13000,USA,New York,NY,PREMIER(MISC),PRE-9007131,4,96.6,65.08,31.52,0.32629399600000003,PREMIER RC PREP 18G./JAR                                   
148,45738,net32,2019-01-04,13021,USA,Dallas,TX,3M ESPE,3MD-DLL3,5,100.0,50.05,49.95,0.4995,3M ESPE TEMP CROWN FORMS NI-CHRO (5/BX)                     
149,45739,net32,2019-01-04,13026,USA,Plano,TX,KURARAY,KUR-1981-KA,1,91.5,65.03,26.47,0.289289617,KURARAY CLEARFIL SE BOND LIQUID REFILL 5ML                  
150,45740,net32,2019-01-04,13029,USA,Houston,TX,3M ESPE,3MD-5905A3,1,45.0,27.98,17.02,0.37822222200000005,3M ESPE Z100 RESTORATIVE CAPSULE A3                         
151,45741,net32,2019-01-04,13031,USA,Brentwood,CA,DENTSPLY,DEN-605602,1,21.75,8.22,13.53,0.6220689660000001,DENTSPLY JELTRATE-PLUS FAST-SET
152,45742,net32,2019-01-04,13021,USA,Dallas,TX,3M ESPE,3MD-ELL5,4,80.8,40.28,40.52,0.501485149,3M ESPE TEMP CROWN FORMS NI-CHRO (5/BX)                     
153,45743,net32,2019-01-04,13002,USA,South Bend,IN,SHOFU,SHO-1753,2,99.0,58.94,40.06,0.404646465,SHOFU BEAUTIFUL II TIPS A2                                  
154,45744,net32,2019-01-04,13029,USA,Houston,TX,3M ESPE,3MD-5905A2,2,84.0,55.96,28.04,0.33380952399999997,3M ESPE Z100 RESTORATIVE CAPSULE A2                         
155,45745,net32,2019-01-04,13035,USA,Denver,CO,3M ESPE,3MD-1983RA,4,91.6,58.68,32.92,0.35938864600000003,3M ESPE SOF-LEX POP-ON MANDRELS 1983
156,45746,net32,2019-01-04,12997,USA,Orland Park,IL,KERR,KER-24746,1,52.99,35.15,17.84,0.336667296,KERR SYBRON PULP CANAL SEALER EWT STD PACKAGE               
157,45747,net32,2019-01-04,12990,USA,Fairfield,CT,DENTSPLY,DEN-80395,2,246.0,139.7,106.3,0.432113821,DENTSPLY CAVITRON 30K FSI SLI-10S                           
158,45748,net32,2019-01-07,13111,USA,Louisville,KY,3M ESPE,3MD-7312,4,200.0,141.88,58.12,0.2906,3M ESPE EXPRESS PUTTY                                       
159,45749,net32,2019-01-07,13074,USA,Austin,TX,DENTSPLY,DEN-610007,3,131.94,67.44,64.5,0.48885857200000005,DENTSPLY IRM IVORY COMPLETE-KIT                             
160,45750,net32,2019-01-07,13108,USA,Los Gatos,CA,KURARAY,KUR-3302-KA,1,46.0,29.37,16.63,0.361521739,
161,45751,net32,2019-01-07,13058,USA,Uniontown,PA,KURARAY,KUR-1981-KA,1,91.5,65.03,26.47,0.289289617,KURARAY CLEARFIL SE BOND LIQUID REFILL 5ML                  
162,45752,net32,2019-01-07,13068,USA,Keller,TX,KURARAY,KUR-3302-KA,3,124.5,88.11,36.39,0.29228915699999997,
163,45753,net32,2019-01-07,13072,USA,Jonesboro,GA,DENTSPLY,DEN-66002862,1,97.0,45.31,51.69,0.5328865979999999,DENTSPLY DISPERSALLOY 2 SPILL FAST SET                      
164,45754,net32,2019-01-07,13040,USA,Weatherford,TX,DENTSPLY,DEN-678775,1,74.9,48.52,26.38,0.35220293700000005,DENTSPLY AQUASIL ULTRA REFILLS HEAVY REGULAR SET            
165,45755,net32,2019-01-07,13101,USA,Skippack,PA,SHOFU,SHO-L524,2,33.48,20.08,13.4,0.400238949,SHOFU SUPER-SNAP BUFF DISKS MINI 25/BX                      
166,45756,net32,2019-01-07,13098,USA,Houston,TX,KERR,KER-35129,4,111.8,83.32,28.48,0.25474060800000004,KERR OPTIBOND ALL IN ONE SELF ETCH 6ML                      
167,45757,net32,2019-01-07,13062,USA,Scottsdale,AZ,KERR,KER-33872,2,90.0,61.66,28.34,0.314888889,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
168,45758,net32,2019-01-07,13079,USA,Montebello,CA,KERR,KER-33872,4,180.0,123.32,56.68,0.314888889,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
169,45759,net32,2019-01-07,13096,USA,Montebello,CA,KERR,KER-14128,5,29.0,11.75,17.25,0.594827586,KERR SYBRON K-FILES 25MM #08                                
170,45760,net32,2019-01-07,13115,USA,Walnut,CA,SDI,SDI-4422202,1,458.0,340.47,117.53,0.256615721,SDI GS-80 CAPSULES 2 SPILL FAST SET 500/JAR                 
171,45761,net32,2019-01-07,13116,USA,Concord,CA,DENTSPLY,DEN-80395,2,246.0,139.7,106.3,0.432113821,DENTSPLY CAVITRON 30K FSI SLI-10S                           
172,45762,net32,2019-01-07,13054,USA,Lakebay,WA,SDI,SDI-8100045,1,43.0,22.31,20.69,0.48116279100000003,SDI SUPER ETCH SYRINGE KIT WITH TIPS 10 X2ML                
173,45763,net32,2019-01-07,13043,USA,Syracuse,NY,DENTSPLY,DEN-80395,4,492.0,279.4,212.6,0.432113821,DENTSPLY CAVITRON 30K FSI SLI-10S                           
174,45764,net32,2019-01-07,13041,USA,Union City,NJ,KODAK,KOD-1753664(E),4,233.6,129.84,103.76,0.44417808200000003,KODAK ULTRASPEED FILM DF-57 #2 POLY DOUBLE PK               
175,45765,net32,2019-01-07,13043,USA,Syracuse,NY,DENTSPLY,DEN-80799,4,512.0,280.8,231.2,0.4515625,DENTSPLY CAVITRON 30K FSI-1000                              
176,45766,net32,2019-01-07,13047,USA,Arvada,CO,KURARAY,KUR-1970-KA(E),1,97.94,68.46,29.48,0.30100061300000003,KURARAY CLEARFIL SE BOND KIT                                
177,45767,net32,2019-01-07,13116,USA,Concord,CA,3M ESPE,3MD-7510,1,55.0,30.17,24.83,0.451454545,3M ESPE VITREBOND INTRODUCTORY KIT                          
178,45768,net32,2019-01-07,13065,USA,La Jolla,CA,KERR,KER-35129,2,55.9,41.66,14.24,0.25474060800000004,KERR OPTIBOND ALL IN ONE SELF ETCH 6ML                      
179,45769,net32,2019-01-07,13107,USA,La Jolla,CA,KERR,KER-33872,5,225.0,154.15,70.85,0.314888889,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
180,45770,net32,2019-01-07,13051,USA,Durham,NC,SS WHITE,SSW-15121-5,4,102.76,68.32,34.44,0.33514986399999996,SS WHITE BURS 12 BLADE T&F FG7901 (5/PK)                    
181,45771,net32,2019-01-07,13097,USA,Westwood,MA,DENTSPLY,DEN-605602,1,21.75,8.22,13.53,0.6220689660000001,DENTSPLY JELTRATE-PLUS FAST-SET
182,45772,net32,2019-01-07,13092,USA,Palatine,IL,3M ESPE,3MD-6021A2,2,123.98,80.5,43.48,0.350701726,3M ESPE FILTEK Z250 CAPSULE REFILL A2 (20/BX)               
183,45773,net32,2019-01-07,13069,USA,Fort Lauderdale,FL,LOOK,LOK-928B,1,25.0,11.03,13.97,0.5588,"Look Suture Nylon Blk Mono C6 3-0 18"" 12/Box                 "
184,45774,net32,2019-01-07,13052,USA,Nashua,NH,DENTSPLY,DEN-605602,1,21.75,8.22,13.53,0.6220689660000001,DENTSPLY JELTRATE-PLUS FAST-SET
185,45775,net32,2019-01-07,13052,USA,Nashua,NH,FAIRFAX ,FFX-ST,1,49.99,23.98,26.01,0.520304061,FAIRFAX STABIDENT STANDARD KIT                              
186,45776,net32,2019-01-07,13052,USA,Nashua,NH,KURARAY,KUR-1970-KA(E),1,97.94,68.46,29.48,0.30100061300000003,KURARAY CLEARFIL SE BOND KIT                                
187,45777,net32,2019-01-07,13066,USA,Houston,TX,3M ESPE,3MD-5905A2,2,84.0,55.96,28.04,0.33380952399999997,3M ESPE Z100 RESTORATIVE CAPSULE A2                         
188,45778,net32,2019-01-07,13044,USA,Macon,GA,SDI,SDI-8100045,1,43.0,22.31,20.69,0.48116279100000003,SDI SUPER ETCH SYRINGE KIT WITH TIPS 10 X2ML                
189,45779,net32,2019-01-07,13071,USA,Bridgeport,CT,KROMOPAN,KRO-KRM302,10,65.0,38.7,26.3,0.404615385,KROMOPAN ALGINATE 100 1LN BAG                               
190,45780,net32,2019-01-07,13076,USA,Raleigh,NC,KURARAY,KUR-1970-KA(E),2,195.88,136.92,58.96,0.30100061300000003,KURARAY CLEARFIL SE BOND KIT                                
191,45781,net32,2019-01-07,13037,USA,Harwood Heights,IL,3M ESPE,3MD-712-036,1,175.0,42.57,132.43,0.756742857,3M Espe Transbond XT Adhesive Syringe 4/Pk
192,45782,net32,2019-01-07,13039,USA,Woodinville,WA,DENTSPLY,DEN-678776,3,270.0,170.34,99.66,0.369111111,DENTSPLY AQUASIL ULTRA REFILLS HEAVY FAST SET               
193,45783,net32,2019-01-07,13049,USA,Cambria Heights,NY,LOOK,LOK-918B,2,64.0,21.12,42.88,0.67,"LOOK SUTURE BK NYLON MONO C6 5-0 18"" 12/BOX                 "
194,45784,net32,2019-01-07,13077,USA,Danbury,CT,3M ESPE,3MD-31712(E),2,175.96,134.0,41.96,0.238463287,3M ESPE IMPREGUM F DOUBLE PACK                              
195,45785,net32,2019-01-07,13094,USA,Seattle,WA,3M ESPE,3MD-56941(E),1,76.0,42.76,33.24,0.437368421,3M ESPE RETRACTION CAPSULE REFILL 25/PK
196,45786,net32,2019-01-07,13089,USA,Woodinville,WA,DENTSPLY,DEN-678776,1,90.0,56.78,33.22,0.369111111,DENTSPLY AQUASIL ULTRA REFILLS HEAVY FAST SET               
197,45787,net32,2019-01-07,13114,USA,Chicago,IL,3M ESPE,3MD-41258(E),2,90.0,60.0,30.0,0.333333333,3M ESPE SCOTCHBOND UNIVERSAL ADHESIVE
198,45788,net32,2019-01-07,13091,USA,Nanuet,NY,KERR,KER-35129,2,55.9,41.66,14.24,0.25474060800000004,KERR OPTIBOND ALL IN ONE SELF ETCH 6ML                      
199,45789,net32,2019-01-07,13057,USA,Orange,NJ,KERR,KER-33872,7,300.93,215.81,85.12,0.282856478,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
200,45790,net32,2019-01-07,13056,USA,Erie,PA,3M ESPE,3MD-6020A2(E),2,48.0,28.34,19.66,0.409583333,3M ESPE FILTEK Z250 SYRINGE A2                              
201,45791,net32,2019-01-07,13087,USA,Atlanta,GA,KERR,KER-35129,5,139.75,104.15,35.6,0.25474060800000004,KERR OPTIBOND ALL IN ONE SELF ETCH 6ML                      
202,45792,net32,2019-01-07,13045,USA,Seattle,WA,3M ESPE,3MD-41258(E),2,90.0,60.0,30.0,0.333333333,3M ESPE SCOTCHBOND UNIVERSAL ADHESIVE
203,45793,net32,2019-01-07,13064,USA,Altavista,VA,LOOK,LOK-784B,3,53.1,29.91,23.19,0.436723164,"LOOK SUTURE SILK BLACK DS18/C6 3-0 18"" 12/BOX               "
204,45794,net32,2019-01-07,13083,USA,Beaver Falls,PA,BEAVER,BEA-FG330,1,85.0,58.96,26.04,0.306352941,BEAVER BURS FG330 100/PK                                    
205,45795,net32,2019-01-07,13083,USA,Beaver Falls,PA,DENTSPLY,DEN-80395,3,369.0,209.55,159.45,0.432113821,DENTSPLY CAVITRON 30K FSI SLI-10S                           
206,45796,net32,2019-01-07,13075,USA,San Jose,CA,COLTENE WHALEDENT,CWH-H00815,2,53.0,34.74,18.26,0.344528302,COLTENE-WHALEDENT WAXBOXING RED REG                         
207,45797,net32,2019-01-07,13059,USA,Carrollton,TX,3M ESPE,3MD-6021A2,5,309.95,201.25,108.7,0.350701726,3M ESPE FILTEK Z250 CAPSULE REFILL A2 (20/BX)               
208,45798,net32,2019-01-07,13075,USA,San Jose,CA,DENTSPLY,DEN-605602,2,43.5,16.44,27.06,0.6220689660000001,DENTSPLY JELTRATE-PLUS FAST-SET
209,45799,net32,2019-01-07,13090,USA,North Augusta,SC,KERR,KER-35129,3,83.85,62.49,21.36,0.25474060800000004,KERR OPTIBOND ALL IN ONE SELF ETCH 6ML                      
210,45800,net32,2019-01-07,13060,USA,Johnstown,PA,3M ESPE,3MD-30413(E),1,205.0,104.9,100.1,0.48829268299999995,3M ESPE PERMADYNE GARANT 2:1 LIGHT BODY
211,45801,net32,2019-01-07,13070,USA,San Marcos,CA,KERR,KER-33872,2,90.0,61.66,28.34,0.314888889,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
212,45802,net32,2019-01-07,13100,USA,Sunland,CA,KURARAY,KUR-1970-KA(E),1,97.94,68.46,29.48,0.30100061300000003,KURARAY CLEARFIL SE BOND KIT                                
213,45803,net32,2019-01-07,13063,USA,Norwood,MA,KURARAY,KUR-1970-KA(E),1,97.94,68.46,29.48,0.30100061300000003,KURARAY CLEARFIL SE BOND KIT                                
214,45804,net32,2019-01-07,13104,USA,San Antonio,TX,3M ESPE,3MD-56941(E),1,76.0,42.76,33.24,0.437368421,3M ESPE RETRACTION CAPSULE REFILL 25/PK
215,45805,net32,2019-01-07,13106,USA,Attleboro Falls,MA,DENTSPLY,DEN-80395,2,246.0,139.7,106.3,0.432113821,DENTSPLY CAVITRON 30K FSI SLI-10S                           
216,45806,net32,2019-01-07,13088,USA,Marlboro,NJ,KROMOPAN,KRO-KRM302,10,65.0,38.7,26.3,0.404615385,KROMOPAN ALGINATE 100 1LN BAG                               
217,45807,net32,2019-01-07,13112,USA,Jacksonville,FL,3M ESPE,3MD-4720B2(E),5,103.25,75.85,27.4,0.265375303,3M ESPE FILTEK P60 SYRINGE B2                               
218,45808,net32,2019-01-07,13081,USA,Beverly Hills,CA,KURARAY,KUR-070-KA,1,135.0,95.93,39.07,0.289407407,KURARAY CLEARFIL PHOTO BOND KIT                             
219,45809,net32,2019-01-07,13073,USA,Bronx,NY,3M ESPE,3MD-56061(E),3,262.32,205.08,57.24,0.21820677,3M Espe Ketac-Cem Cement Aplicap Refill 50/Bx               
220,45810,net32,2019-01-07,13050,USA,San Francisco,CA,LOOK,LOK-553B,16,297.6,185.44,112.16,0.37688172,"LOOK SUTURE PLAIN GUT BEIGE DS24/C7 3-0 27"" 12/BX           "
221,45811,net32,2019-01-07,13061,USA,Saint Paul,MN,3M ESPE,3MD-7312,3,150.0,106.41,43.59,0.2906,3M ESPE EXPRESS PUTTY                                       
222,45812,net32,2019-01-07,13088,USA,Marlboro,NJ,3M ESPE,3MD-46956,2,154.8,107.74,47.06,0.304005168,3M ESPE PROTEMP 4 A2                                        
223,45813,net32,2019-01-07,13050,USA,San Francisco,CA,3M ESPE,3MD-56941(E),1,79.0,42.76,36.24,0.458734177,3M ESPE RETRACTION CAPSULE REFILL 25/PK
224,45814,net32,2019-01-07,13085,USA,Pasadena,TX,KERR,KER-35129,2,55.9,41.66,14.24,0.25474060800000004,KERR OPTIBOND ALL IN ONE SELF ETCH 6ML                      
225,45815,net32,2019-01-07,13056,USA,Erie,PA,3M ESPE,3MD-6020A1(E),2,44.6,28.34,16.26,0.36457399100000004,3M ESPE FILTEK Z250 SYRINGE A1                              
226,45816,net32,2019-01-07,13086,USA,Sherman Oaks,CA,FAIRFAX ,FFX-ST,1,49.99,23.98,26.01,0.520304061,FAIRFAX STABIDENT STANDARD KIT                              
227,45817,net32,2019-01-07,13085,USA,Pasadena,TX,SDI,SDI-8100045,1,43.0,22.31,20.69,0.48116279100000003,SDI SUPER ETCH SYRINGE KIT WITH TIPS 10 X2ML                
228,45818,net32,2019-01-07,13102,USA,Livermore,CA,SHOFU,SHO-0413,25,378.75,234.0,144.75,0.38217821799999996,SHOFU BROWNIE MINI-POINT FG                                 
229,45819,net32,2019-01-07,13117,USA,San Diego,CA,3M ESPE,3MD-7510,5,230.0,150.85,79.15,0.344130435,3M ESPE VITREBOND INTRODUCTORY KIT                          
230,45820,net32,2019-01-07,13078,USA,Bonita Springs,FL,FAIRFAX ,FFX-JO,1,100.0,54.63,45.37,0.4537,FAIRFAX STABILOK ECONOMY KIT TI ORANGE MEDIUM               
231,45821,net32,2019-01-07,13048,USA,La Verne,CA,KURARAY,KUR-1970-KA(E),4,391.76,273.84,117.92,0.30100061300000003,KURARAY CLEARFIL SE BOND KIT                                
232,45822,net32,2019-01-07,13053,USA,Groesbeck,TX,KURARAY,KUR-1970-KA(E),1,97.94,68.46,29.48,0.30100061300000003,KURARAY CLEARFIL SE BOND KIT                                
233,45823,net32,2019-01-07,13105,USA,Bartow,FL,KROMOPAN,KRO-KRM302,12,78.0,46.44,31.56,0.404615385,KROMOPAN ALGINATE 100 1LN BAG                               
234,45824,net32,2019-01-07,13113,USA,Port Jervis,NY,3M ESPE,3MD-6021A2,4,247.96,161.0,86.96,0.350701726,3M ESPE FILTEK Z250 CAPSULE REFILL A2 (20/BX)               
235,45825,net32,2019-01-07,13055,USA,Brooklyn,NY,SHOFU,SHO-L522,3,46.8,22.56,24.24,0.517948718,SHOFU SUPER SNAP DISKS FINISHING  VIOLET MINI               
236,45826,net32,2019-01-07,13082,USA,Spring,TX,KERR,KER-35129,4,111.8,83.32,28.48,0.25474060800000004,KERR OPTIBOND ALL IN ONE SELF ETCH 6ML                      
237,45827,net32,2019-01-07,13067,USA,Methuen,MA,SHOFU,SHO-1753,2,99.0,58.94,40.06,0.404646465,SHOFU BEAUTIFUL II TIPS A2                                  
238,45828,net32,2019-01-07,13067,USA,Methuen,MA,DENTSPLY,DEN-66002861,1,70.0,41.1,28.9,0.412857143,DENTSPLY DISPERSALLOY 1 SPILL FAST SET                      
239,45829,net32,2019-01-07,13055,USA,Brooklyn,NY,SHOFU,SHO-L521,3,45.0,19.65,25.35,0.563333333,SHOFU SUPER SNAP DISKS SUPER POLISHING  RED MINI            
240,45830,net32,2019-01-07,13055,USA,Brooklyn,NY,SHOFU,SHO-L507,7,88.55,45.64,42.91,0.48458498,SHOFU SUPER SNAP DISKS CONTOURING BLACK SSD                 
241,45831,net32,2019-01-07,13048,USA,La Verne,CA,3M ESPE,3MD-46956,3,232.2,161.61,70.59,0.304005168,3M ESPE PROTEMP 4 A2                                        
242,45832,net32,2019-01-07,13110,USA,Wayne,MI,SS WHITE,SSW-13004,1,121.0,78.51,42.49,0.351157025,SS WHITE BURS FG4 (100/PK)                                  
243,45833,net32,2019-01-07,13055,USA,Brooklyn,NY,SHOFU,SHO-L519,2,30.0,13.1,16.9,0.563333333,SHOFU SUPER SNAP DISKS POLISHING DARK GREEN MINI            
244,45834,net32,2019-01-07,13103,USA,Somerville,MA,3M ESPE,3MD-6020A2(E),5,117.0,70.85,46.15,0.394444444,3M ESPE FILTEK Z250 SYRINGE A2                              
245,45835,net32,2019-01-07,13042,USA,Cumming,GA,J&J ,J&J-MS0005,1,27.0,12.18,14.82,0.548888889,J&J ETHICON SPONGOSTAN SPONGES GELATINE 24/BX
246,45836,net32,2019-01-07,13095,USA,Springfield,VA,KERR,ACT-261005,1,70.99,56.1,14.89,0.20974785199999998,"EXPASYL APPLICATOR TIPS, PACKAGE OF 100 TIPS. STRAIGHT"
247,45837,net32,2019-01-07,13099,USA,Vacaville,CA,KODAK,KOD-1753664(E),1,58.4,32.46,25.94,0.44417808200000003,KODAK ULTRASPEED FILM DF-57 #2 POLY DOUBLE PK               
248,45838,net32,2019-01-08,13166,USA,Houston,TX,DENTSPLY,DEN-80395,3,369.0,209.55,159.45,0.432113821,DENTSPLY CAVITRON 30K FSI SLI-10S                           
249,45839,net32,2019-01-08,13178,USA,Austell,GA,PREMIER(MISC),PRE-9011103,1,32.5,17.33,15.17,0.466769231,PREMIER PRO CLEAN STAIN CLEANER 10/CS                       
250,45840,net32,2019-01-08,13162,USA,Kingsport,TN,DENTSPLY,DEN-80395,4,492.0,279.4,212.6,0.432113821,DENTSPLY CAVITRON 30K FSI SLI-10S                           
251,45841,net32,2019-01-08,13176,USA,Clarksburg,WV,DENTSPLY,DEN-610007,1,44.0,22.48,21.52,0.48909090899999996,DENTSPLY IRM IVORY COMPLETE-KIT                             
252,45842,net32,2019-01-08,13161,USA,Tempe,AZ,KERR,KER-35129,2,55.9,41.66,14.24,0.25474060800000004,KERR OPTIBOND ALL IN ONE SELF ETCH 6ML                      
253,45843,net32,2019-01-08,13163,USA,Littleton,CO,DENTSPLY,DEN-678775,1,74.9,48.52,26.38,0.35220293700000005,DENTSPLY AQUASIL ULTRA REFILLS HEAVY REGULAR SET            
254,45844,net32,2019-01-08,13122,USA,Frisco,TX,KURARAY,KUR-1970-KA(E),1,97.94,68.46,29.48,0.30100061300000003,KURARAY CLEARFIL SE BOND KIT                                
255,45845,net32,2019-01-08,13127,USA,La Salle,CO,ULTRADENT,ULT-132(E),4,39.96,24.24,15.72,0.393393393,ULTRADENT ULTRAPAK CORD #1                                  
256,45846,net32,2019-01-08,13147,USA,Durham,NC,SS WHITE,SSW-15121-5,5,128.45,85.4,43.05,0.33514986399999996,SS WHITE BURS 12 BLADE T&F FG7901 (5/PK)                    
257,45847,net32,2019-01-08,13170,USA,Casselberry,FL,KODAK,KOD-1753664(E),4,233.6,129.84,103.76,0.44417808200000003,KODAK ULTRASPEED FILM DF-57 #2 POLY DOUBLE PK               
258,45848,net32,2019-01-08,13168,USA,Hialeah,FL,3M ESPE,3MD-77949,1,55.0,31.58,23.42,0.42581818200000005,3M Espe Penta Mixing Tips Refill 50/Pk                      
259,45849,net32,2019-01-08,13173,USA,San Antonio,TX,3M ESPE,3MD-5905A3,3,124.5,83.94,40.56,0.325783133,3M ESPE Z100 RESTORATIVE CAPSULE A3                         
260,45850,net32,2019-01-08,13118,USA,Hanover,PA,3M ESPE,3MD-6021A3.5,1,70.99,40.25,30.74,0.433018735,3M ESPE FILTEK Z250 CAPSULE REFILL A3.5 (20/BX)             
261,45851,net32,2019-01-08,13142,USA,Blue Springs,MO,DENTSPLY,DEN-678776,2,169.8,113.56,56.24,0.331213192,DENTSPLY AQUASIL ULTRA REFILLS HEAVY FAST SET               
262,45852,net32,2019-01-08,13124,USA,Hammond,LA,DENTSPLY,DEN-610007,2,87.96,44.96,43.0,0.48885857200000005,DENTSPLY IRM IVORY COMPLETE-KIT                             
263,45853,net32,2019-01-08,13157,USA,La Grange,IL,SULTAN,SUL-21115,1,109.0,51.82,57.18,0.524587156,SULTAN DENTAL PUREVAC 5 LITRE BOTTLE                        
264,45854,net32,2019-01-08,13168,USA,Hialeah,FL,J&J ,J&J-MS0005,3,74.97,36.54,38.43,0.512605042,J&J ETHICON SPONGOSTAN SPONGES GELATINE 24/BX
265,45855,net32,2019-01-08,13172,USA,La Grange,IL,DENTSPLY,DEN-80395,2,246.0,139.7,106.3,0.432113821,DENTSPLY CAVITRON 30K FSI SLI-10S                           
266,45856,net32,2019-01-08,13119,USA,Batavia,OH,PREMIER(MISC),PRE-9007091,1,205.0,167.84,37.16,0.181268293,PREMIER HEMODENT TRAXODENT PASTE VALUE PACK                
267,45857,net32,2019-01-08,13171,USA,Champaign,IL,3M ESPE,3MD-5905A1,5,202.0,139.65,62.35,0.308663366,3M ESPE Z100 RESTORATIVE CAPSULE A1                         
268,45858,net32,2019-01-08,13184,USA,Okemos,MI,KURARAY,KUR-1970-KA(E),1,97.94,68.46,29.48,0.30100061300000003,KURARAY CLEARFIL SE BOND KIT                                
269,45859,net32,2019-01-08,13132,USA,Trenton,NJ,KURARAY,KUR-3111-KA,3,237.0,100.32,136.68,0.576708861,
270,45860,net32,2019-01-08,13153,USA,Maitland,FL,3M ESPE,3MD-712-036,3,495.0,127.71,367.29,0.742,3M Espe Transbond XT Adhesive Syringe 4/Pk
271,45861,net32,2019-01-08,13152,USA,Port Chester,NY,KURARAY,KUR-1970-KA(E),1,97.94,68.46,29.48,0.30100061300000003,KURARAY CLEARFIL SE BOND KIT                                
272,45862,net32,2019-01-08,13160,USA,Quincy,MA,DENTSPLY,DEN-605602,3,65.25,24.66,40.59,0.6220689660000001,DENTSPLY JELTRATE-PLUS FAST-SET
273,45863,net32,2019-01-08,13134,USA,Santa Rosa,CA,KURARAY,KUR-1970-KA(E),1,97.94,68.46,29.48,0.30100061300000003,KURARAY CLEARFIL SE BOND KIT                                
274,45864,net32,2019-01-08,13148,USA,Fairfield,CT,KEYSTONE/BOSWORTH,NKY-921880,4,66.8,45.96,20.84,0.311976048,BOSWORTH/KEYSTONE TAC ADHESIVE AEROSOL SPRAY 3.5 OZ         
275,45865,net32,2019-01-08,13132,USA,Trenton,NJ,SULTAN,SUL-77640,4,124.0,84.08,39.92,0.321935484,SULTAN DENTAL GENIE BITE REGISTRATION FAST SET 2/PK         
276,45866,net32,2019-01-08,13131,USA,Phoenix,AZ,3M ESPE,3MD-6020A3(E),6,135.0,85.02,49.98,0.37022222200000005,3M Espe Filtek Z250 Syringe A3                              
277,45867,net32,2019-01-08,13131,USA,Phoenix,AZ,3M ESPE,3MD-6020A2(E),6,140.4,85.02,55.38,0.394444444,3M ESPE FILTEK Z250 SYRINGE A2                              
278,45868,net32,2019-01-08,13151,USA,San Antonio,TX,3M ESPE,3MD-7312,3,150.0,106.41,43.59,0.2906,3M ESPE EXPRESS PUTTY                                       
279,45869,net32,2019-01-08,13135,USA,Santa Rosa,CA,KERR,KER-33872,6,257.94,184.98,72.96,0.282856478,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
280,45870,net32,2019-01-08,13171,USA,Champaign,IL,3M ESPE,3MD-5905A2,10,420.0,279.8,140.2,0.33380952399999997,3M ESPE Z100 RESTORATIVE CAPSULE A2                         
