,vendor,date,order id,country,order city,order state,product brand,item,quantity,revenue,total cost,profit,return on sales,item description
45743,net32,01/04/2019,13002,USA,South Bend,IN,SHOFU,SHO-1753,2,99,58.94,40.06,0.404646465,SHOFU BEAUTIFUL II TIPS A2                                  
45744,net32,01/04/2019,13029,USA,Houston,TX,3M ESPE,3MD-5905A2,2,84,55.96,28.04,0.333809524,3M ESPE Z100 RESTORATIVE CAPSULE A2                         
45745,net32,01/04/2019,13035,USA,Denver,CO,3M ESPE,3MD-1983RA,4,91.6,58.68,32.92,0.359388646,3M ESPE SOF-LEX POP-ON MANDRELS 1983
45746,net32,01/04/2019,12997,USA,Orland Park,IL,KERR,KER-24746,1,52.99,35.15,17.84,0.336667296,KERR SYBRON PULP CANAL SEALER EWT STD PACKAGE               
45747,net32,01/04/2019,12990,USA,Fairfield,CT,DENTSPLY,DEN-80395,2,246,139.7,106.3,0.432113821,DENTSPLY CAVITRON 30K FSI SLI-10S                           
45748,net32,01/07/2019,13111,USA,Louisville,KY,3M ESPE,3MD-7312,4,200,141.88,58.12,0.2906,3M ESPE EXPRESS PUTTY                                       
45749,net32,01/07/2019,13074,USA,Austin,TX,DENTSPLY,DEN-610007,3,131.94,67.44,64.5,0.488858572,DENTSPLY IRM IVORY COMPLETE-KIT                             
45750,net32,01/07/2019,13108,USA,Los Gatos,CA,KURARAY,KUR-3302-KA,1,46,29.37,16.63,0.361521739,
45751,net32,01/07/2019,13058,USA,Uniontown,PA,KURARAY,KUR-1981-KA,1,91.5,65.03,26.47,0.289289617,KURARAY CLEARFIL SE BOND LIQUID REFILL 5ML                  
45752,net32,01/07/2019,13068,USA,Keller,TX,KURARAY,KUR-3302-KA,3,124.5,88.11,36.39,0.292289157,
45753,net32,01/07/2019,13072,USA,Jonesboro,GA,DENTSPLY,DEN-66002862,1,97,45.31,51.69,0.532886598,DENTSPLY DISPERSALLOY 2 SPILL FAST SET                      
45754,net32,01/07/2019,13040,USA,Weatherford,TX,DENTSPLY,DEN-678775,1,74.9,48.52,26.38,0.352202937,DENTSPLY AQUASIL ULTRA REFILLS HEAVY REGULAR SET            
45755,net32,01/07/2019,13101,USA,Skippack,PA,SHOFU,SHO-L524,2,33.48,20.08,13.4,0.400238949,SHOFU SUPER-SNAP BUFF DISKS MINI 25/BX                      
45756,net32,01/07/2019,13098,USA,Houston,TX,KERR,KER-35129,4,111.8,83.32,28.48,0.254740608,KERR OPTIBOND ALL IN ONE SELF ETCH 6ML                      
45757,net32,01/07/2019,13062,USA,Scottsdale,AZ,KERR,KER-33872,2,90,61.66,28.34,0.314888889,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
45758,net32,01/07/2019,13079,USA,Montebello,CA,KERR,KER-33872,4,180,123.32,56.68,0.314888889,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
45759,net32,01/07/2019,13096,USA,Montebello,CA,KERR,KER-14128,5,29,11.75,17.25,0.594827586,KERR SYBRON K-FILES 25MM #08                                
45760,net32,01/07/2019,13115,USA,Walnut,CA,SDI,SDI-4422202,1,458,340.47,117.53,0.256615721,SDI GS-80 CAPSULES 2 SPILL FAST SET 500/JAR                 
45761,net32,01/07/2019,13116,USA,Concord,CA,DENTSPLY,DEN-80395,2,246,139.7,106.3,0.432113821,DENTSPLY CAVITRON 30K FSI SLI-10S                           
45762,net32,01/07/2019,13054,USA,Lakebay,WA,SDI,SDI-8100045,1,43,22.31,20.69,0.481162791,SDI SUPER ETCH SYRINGE KIT WITH TIPS 10 X2ML                
45763,net32,01/07/2019,13043,USA,Syracuse,NY,DENTSPLY,DEN-80395,4,492,279.4,212.6,0.432113821,DENTSPLY CAVITRON 30K FSI SLI-10S                           
45764,net32,01/07/2019,13041,USA,Union City,NJ,KODAK,KOD-1753664(E),4,233.6,129.84,103.76,0.444178082,KODAK ULTRASPEED FILM DF-57 #2 POLY DOUBLE PK               
45765,net32,01/07/2019,13043,USA,Syracuse,NY,DENTSPLY,DEN-80799,4,512,280.8,231.2,0.4515625,DENTSPLY CAVITRON 30K FSI-1000                              
45766,net32,01/07/2019,13047,USA,Arvada,CO,KURARAY,KUR-1970-KA(E),1,97.94,68.46,29.48,0.301000613,KURARAY CLEARFIL SE BOND KIT                                
45767,net32,01/07/2019,13116,USA,Concord,CA,3M ESPE,3MD-7510,1,55,30.17,24.83,0.451454545,3M ESPE VITREBOND INTRODUCTORY KIT                          
45768,net32,01/07/2019,13065,USA,La Jolla,CA,KERR,KER-35129,2,55.9,41.66,14.24,0.254740608,KERR OPTIBOND ALL IN ONE SELF ETCH 6ML                      
45769,net32,01/07/2019,13107,USA,La Jolla,CA,KERR,KER-33872,5,225,154.15,70.85,0.314888889,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
45770,net32,01/07/2019,13051,USA,Durham,NC,SS WHITE,SSW-15121-5,4,102.76,68.32,34.44,0.335149864,SS WHITE BURS 12 BLADE T&F FG7901 (5/PK)                    
45771,net32,01/07/2019,13097,USA,Westwood,MA,DENTSPLY,DEN-605602,1,21.75,8.22,13.53,0.622068966,DENTSPLY JELTRATE-PLUS FAST-SET
45772,net32,01/07/2019,13092,USA,Palatine,IL,3M ESPE,3MD-6021A2,2,123.98,80.5,43.48,0.350701726,3M ESPE FILTEK Z250 CAPSULE REFILL A2 (20/BX)               
45773,net32,01/07/2019,13069,USA,Fort Lauderdale,FL,LOOK,LOK-928B,1,25,11.03,13.97,0.5588,"Look Suture Nylon Blk Mono C6 3-0 18"" 12/Box                 "
45774,net32,01/07/2019,13052,USA,Nashua,NH,DENTSPLY,DEN-605602,1,21.75,8.22,13.53,0.622068966,DENTSPLY JELTRATE-PLUS FAST-SET
45775,net32,01/07/2019,13052,USA,Nashua,NH,FAIRFAX ,FFX-ST,1,49.99,23.98,26.01,0.520304061,FAIRFAX STABIDENT STANDARD KIT                              
45776,net32,01/07/2019,13052,USA,Nashua,NH,KURARAY,KUR-1970-KA(E),1,97.94,68.46,29.48,0.301000613,KURARAY CLEARFIL SE BOND KIT                                
45777,net32,01/07/2019,13066,USA,Houston,TX,3M ESPE,3MD-5905A2,2,84,55.96,28.04,0.333809524,3M ESPE Z100 RESTORATIVE CAPSULE A2                         
45778,net32,01/07/2019,13044,USA,Macon,GA,SDI,SDI-8100045,1,43,22.31,20.69,0.481162791,SDI SUPER ETCH SYRINGE KIT WITH TIPS 10 X2ML                
45779,net32,01/07/2019,13071,USA,Bridgeport,CT,KROMOPAN,KRO-KRM302,10,65,38.7,26.3,0.404615385,KROMOPAN ALGINATE 100 1LN BAG                               
45780,net32,01/07/2019,13076,USA,Raleigh,NC,KURARAY,KUR-1970-KA(E),2,195.88,136.92,58.96,0.301000613,KURARAY CLEARFIL SE BOND KIT                                
45781,net32,01/07/2019,13037,USA,Harwood Heights,IL,3M ESPE,3MD-712-036,1,175,42.57,132.43,0.756742857,3M Espe Transbond XT Adhesive Syringe 4/Pk
45782,net32,01/07/2019,13039,USA,Woodinville,WA,DENTSPLY,DEN-678776,3,270,170.34,99.66,0.369111111,DENTSPLY AQUASIL ULTRA REFILLS HEAVY FAST SET               
45783,net32,01/07/2019,13049,USA,Cambria Heights,NY,LOOK,LOK-918B,2,64,21.12,42.88,0.67,"LOOK SUTURE BK NYLON MONO C6 5-0 18"" 12/BOX                 "
45784,net32,01/07/2019,13077,USA,Danbury,CT,3M ESPE,3MD-31712(E),2,175.96,134,41.96,0.238463287,3M ESPE IMPREGUM F DOUBLE PACK                              
45785,net32,01/07/2019,13094,USA,Seattle,WA,3M ESPE,3MD-56941(E),1,76,42.76,33.24,0.437368421,3M ESPE RETRACTION CAPSULE REFILL 25/PK
45786,net32,01/07/2019,13089,USA,Woodinville,WA,DENTSPLY,DEN-678776,1,90,56.78,33.22,0.369111111,DENTSPLY AQUASIL ULTRA REFILLS HEAVY FAST SET               
45787,net32,01/07/2019,13114,USA,Chicago,IL,3M ESPE,3MD-41258(E),2,90,60,30,0.333333333,3M ESPE SCOTCHBOND UNIVERSAL ADHESIVE
45788,net32,01/07/2019,13091,USA,Nanuet,NY,KERR,KER-35129,2,55.9,41.66,14.24,0.254740608,KERR OPTIBOND ALL IN ONE SELF ETCH 6ML                      
45789,net32,01/07/2019,13057,USA,Orange,NJ,KERR,KER-33872,7,300.93,215.81,85.12,0.282856478,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
45790,net32,01/07/2019,13056,USA,Erie,PA,3M ESPE,3MD-6020A2(E),2,48,28.34,19.66,0.409583333,3M ESPE FILTEK Z250 SYRINGE A2                              
45791,net32,01/07/2019,13087,USA,Atlanta,GA,KERR,KER-35129,5,139.75,104.15,35.6,0.254740608,KERR OPTIBOND ALL IN ONE SELF ETCH 6ML                      
45792,net32,01/07/2019,13045,USA,Seattle,WA,3M ESPE,3MD-41258(E),2,90,60,30,0.333333333,3M ESPE SCOTCHBOND UNIVERSAL ADHESIVE
45793,net32,01/07/2019,13064,USA,Altavista,VA,LOOK,LOK-784B,3,53.1,29.91,23.19,0.436723164,"LOOK SUTURE SILK BLACK DS18/C6 3-0 18"" 12/BOX               "
45794,net32,01/07/2019,13083,USA,Beaver Falls,PA,BEAVER,BEA-FG330,1,85,58.96,26.04,0.306352941,BEAVER BURS FG330 100/PK                                    
45795,net32,01/07/2019,13083,USA,Beaver Falls,PA,DENTSPLY,DEN-80395,3,369,209.55,159.45,0.432113821,DENTSPLY CAVITRON 30K FSI SLI-10S                           
45796,net32,01/07/2019,13075,USA,San Jose,CA,COLTENE WHALEDENT,CWH-H00815,2,53,34.74,18.26,0.344528302,COLTENE-WHALEDENT WAXBOXING RED REG                         
45797,net32,01/07/2019,13059,USA,Carrollton,TX,3M ESPE,3MD-6021A2,5,309.95,201.25,108.7,0.350701726,3M ESPE FILTEK Z250 CAPSULE REFILL A2 (20/BX)               
45798,net32,01/07/2019,13075,USA,San Jose,CA,DENTSPLY,DEN-605602,2,43.5,16.44,27.06,0.622068966,DENTSPLY JELTRATE-PLUS FAST-SET
45799,net32,01/07/2019,13090,USA,North Augusta,SC,KERR,KER-35129,3,83.85,62.49,21.36,0.254740608,KERR OPTIBOND ALL IN ONE SELF ETCH 6ML                      
45800,net32,01/07/2019,13060,USA,Johnstown,PA,3M ESPE,3MD-30413(E),1,205,104.9,100.1,0.488292683,3M ESPE PERMADYNE GARANT 2:1 LIGHT BODY
45801,net32,01/07/2019,13070,USA,San Marcos,CA,KERR,KER-33872,2,90,61.66,28.34,0.314888889,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
45802,net32,01/07/2019,13100,USA,Sunland,CA,KURARAY,KUR-1970-KA(E),1,97.94,68.46,29.48,0.301000613,KURARAY CLEARFIL SE BOND KIT                                
45803,net32,01/07/2019,13063,USA,Norwood,MA,KURARAY,KUR-1970-KA(E),1,97.94,68.46,29.48,0.301000613,KURARAY CLEARFIL SE BOND KIT                                
45804,net32,01/07/2019,13104,USA,San Antonio,TX,3M ESPE,3MD-56941(E),1,76,42.76,33.24,0.437368421,3M ESPE RETRACTION CAPSULE REFILL 25/PK
45805,net32,01/07/2019,13106,USA,Attleboro Falls,MA,DENTSPLY,DEN-80395,2,246,139.7,106.3,0.432113821,DENTSPLY CAVITRON 30K FSI SLI-10S                           
45806,net32,01/07/2019,13088,USA,Marlboro,NJ,KROMOPAN,KRO-KRM302,10,65,38.7,26.3,0.404615385,KROMOPAN ALGINATE 100 1LN BAG                               
45807,net32,01/07/2019,13112,USA,Jacksonville,FL,3M ESPE,3MD-4720B2(E),5,103.25,75.85,27.4,0.265375303,3M ESPE FILTEK P60 SYRINGE B2                               
45808,net32,01/07/2019,13081,USA,Beverly Hills,CA,KURARAY,KUR-070-KA,1,135,95.93,39.07,0.289407407,KURARAY CLEARFIL PHOTO BOND KIT                             
45809,net32,01/07/2019,13073,USA,Bronx,NY,3M ESPE,3MD-56061(E),3,262.32,205.08,57.24,0.21820677,3M Espe Ketac-Cem Cement Aplicap Refill 50/Bx               
45810,net32,01/07/2019,13050,USA,San Francisco,CA,LOOK,LOK-553B,16,297.6,185.44,112.16,0.37688172,"LOOK SUTURE PLAIN GUT BEIGE DS24/C7 3-0 27"" 12/BX           "
45811,net32,01/07/2019,13061,USA,Saint Paul,MN,3M ESPE,3MD-7312,3,150,106.41,43.59,0.2906,3M ESPE EXPRESS PUTTY                                       
45812,net32,01/07/2019,13088,USA,Marlboro,NJ,3M ESPE,3MD-46956,2,154.8,107.74,47.06,0.304005168,3M ESPE PROTEMP 4 A2                                        
45813,net32,01/07/2019,13050,USA,San Francisco,CA,3M ESPE,3MD-56941(E),1,79,42.76,36.24,0.458734177,3M ESPE RETRACTION CAPSULE REFILL 25/PK
45814,net32,01/07/2019,13085,USA,Pasadena,TX,KERR,KER-35129,2,55.9,41.66,14.24,0.254740608,KERR OPTIBOND ALL IN ONE SELF ETCH 6ML                      
45815,net32,01/07/2019,13056,USA,Erie,PA,3M ESPE,3MD-6020A1(E),2,44.6,28.34,16.26,0.364573991,3M ESPE FILTEK Z250 SYRINGE A1                              
45816,net32,01/07/2019,13086,USA,Sherman Oaks,CA,FAIRFAX ,FFX-ST,1,49.99,23.98,26.01,0.520304061,FAIRFAX STABIDENT STANDARD KIT                              
45817,net32,01/07/2019,13085,USA,Pasadena,TX,SDI,SDI-8100045,1,43,22.31,20.69,0.481162791,SDI SUPER ETCH SYRINGE KIT WITH TIPS 10 X2ML                
45818,net32,01/07/2019,13102,USA,Livermore,CA,SHOFU,SHO-0413,25,378.75,234,144.75,0.382178218,SHOFU BROWNIE MINI-POINT FG                                 
45819,net32,01/07/2019,13117,USA,San Diego,CA,3M ESPE,3MD-7510,5,230,150.85,79.15,0.344130435,3M ESPE VITREBOND INTRODUCTORY KIT                          
45820,net32,01/07/2019,13078,USA,Bonita Springs,FL,FAIRFAX ,FFX-JO,1,100,54.63,45.37,0.4537,FAIRFAX STABILOK ECONOMY KIT TI ORANGE MEDIUM               
45821,net32,01/07/2019,13048,USA,La Verne,CA,KURARAY,KUR-1970-KA(E),4,391.76,273.84,117.92,0.301000613,KURARAY CLEARFIL SE BOND KIT                                
45822,net32,01/07/2019,13053,USA,Groesbeck,TX,KURARAY,KUR-1970-KA(E),1,97.94,68.46,29.48,0.301000613,KURARAY CLEARFIL SE BOND KIT                                
45823,net32,01/07/2019,13105,USA,Bartow,FL,KROMOPAN,KRO-KRM302,12,78,46.44,31.56,0.404615385,KROMOPAN ALGINATE 100 1LN BAG                               
45824,net32,01/07/2019,13113,USA,Port Jervis,NY,3M ESPE,3MD-6021A2,4,247.96,161,86.96,0.350701726,3M ESPE FILTEK Z250 CAPSULE REFILL A2 (20/BX)               
45825,net32,01/07/2019,13055,USA,Brooklyn,NY,SHOFU,SHO-L522,3,46.8,22.56,24.24,0.517948718,SHOFU SUPER SNAP DISKS FINISHING  VIOLET MINI               
45826,net32,01/07/2019,13082,USA,Spring,TX,KERR,KER-35129,4,111.8,83.32,28.48,0.254740608,KERR OPTIBOND ALL IN ONE SELF ETCH 6ML                      
45827,net32,01/07/2019,13067,USA,Methuen,MA,SHOFU,SHO-1753,2,99,58.94,40.06,0.404646465,SHOFU BEAUTIFUL II TIPS A2                                  
45828,net32,01/07/2019,13067,USA,Methuen,MA,DENTSPLY,DEN-66002861,1,70,41.1,28.9,0.412857143,DENTSPLY DISPERSALLOY 1 SPILL FAST SET                      
45829,net32,01/07/2019,13055,USA,Brooklyn,NY,SHOFU,SHO-L521,3,45,19.65,25.35,0.563333333,SHOFU SUPER SNAP DISKS SUPER POLISHING  RED MINI            
45830,net32,01/07/2019,13055,USA,Brooklyn,NY,SHOFU,SHO-L507,7,88.55,45.64,42.91,0.48458498,SHOFU SUPER SNAP DISKS CONTOURING BLACK SSD                 
45831,net32,01/07/2019,13048,USA,La Verne,CA,3M ESPE,3MD-46956,3,232.2,161.61,70.59,0.304005168,3M ESPE PROTEMP 4 A2                                        
45832,net32,01/07/2019,13110,USA,Wayne,MI,SS WHITE,SSW-13004,1,121,78.51,42.49,0.351157025,SS WHITE BURS FG4 (100/PK)                                  
45833,net32,01/07/2019,13055,USA,Brooklyn,NY,SHOFU,SHO-L519,2,30,13.1,16.9,0.563333333,SHOFU SUPER SNAP DISKS POLISHING DARK GREEN MINI            
45834,net32,01/07/2019,13103,USA,Somerville,MA,3M ESPE,3MD-6020A2(E),5,117,70.85,46.15,0.394444444,3M ESPE FILTEK Z250 SYRINGE A2                              
45835,net32,01/07/2019,13042,USA,Cumming,GA,J&J ,J&J-MS0005,1,27,12.18,14.82,0.548888889,J&J ETHICON SPONGOSTAN SPONGES GELATINE 24/BX
45836,net32,01/07/2019,13095,USA,Springfield,VA,KERR,ACT-261005,1,70.99,56.1,14.89,0.209747852,"EXPASYL APPLICATOR TIPS, PACKAGE OF 100 TIPS. STRAIGHT"
45837,net32,01/07/2019,13099,USA,Vacaville,CA,KODAK,KOD-1753664(E),1,58.4,32.46,25.94,0.444178082,KODAK ULTRASPEED FILM DF-57 #2 POLY DOUBLE PK               
45838,net32,01/08/2019,13166,USA,Houston,TX,DENTSPLY,DEN-80395,3,369,209.55,159.45,0.432113821,DENTSPLY CAVITRON 30K FSI SLI-10S                           
45839,net32,01/08/2019,13178,USA,Austell,GA,PREMIER(MISC),PRE-9011103,1,32.5,17.33,15.17,0.466769231,PREMIER PRO CLEAN STAIN CLEANER 10/CS                       
45840,net32,01/08/2019,13162,USA,Kingsport,TN,DENTSPLY,DEN-80395,4,492,279.4,212.6,0.432113821,DENTSPLY CAVITRON 30K FSI SLI-10S                           
45841,net32,01/08/2019,13176,USA,Clarksburg,WV,DENTSPLY,DEN-610007,1,44,22.48,21.52,0.489090909,DENTSPLY IRM IVORY COMPLETE-KIT                             
45842,net32,01/08/2019,13161,USA,Tempe,AZ,KERR,KER-35129,2,55.9,41.66,14.24,0.254740608,KERR OPTIBOND ALL IN ONE SELF ETCH 6ML                      
45843,net32,01/08/2019,13163,USA,Littleton,CO,DENTSPLY,DEN-678775,1,74.9,48.52,26.38,0.352202937,DENTSPLY AQUASIL ULTRA REFILLS HEAVY REGULAR SET            
45844,net32,01/08/2019,13122,USA,Frisco,TX,KURARAY,KUR-1970-KA(E),1,97.94,68.46,29.48,0.301000613,KURARAY CLEARFIL SE BOND KIT                                
45845,net32,01/08/2019,13127,USA,La Salle,CO,ULTRADENT,ULT-132(E),4,39.96,24.24,15.72,0.393393393,ULTRADENT ULTRAPAK CORD #1                                  
45846,net32,01/08/2019,13147,USA,Durham,NC,SS WHITE,SSW-15121-5,5,128.45,85.4,43.05,0.335149864,SS WHITE BURS 12 BLADE T&F FG7901 (5/PK)                    
45847,net32,01/08/2019,13170,USA,Casselberry,FL,KODAK,KOD-1753664(E),4,233.6,129.84,103.76,0.444178082,KODAK ULTRASPEED FILM DF-57 #2 POLY DOUBLE PK               
45848,net32,01/08/2019,13168,USA,Hialeah,FL,3M ESPE,3MD-77949,1,55,31.58,23.42,0.425818182,3M Espe Penta Mixing Tips Refill 50/Pk                      
45849,net32,01/08/2019,13173,USA,San Antonio,TX,3M ESPE,3MD-5905A3,3,124.5,83.94,40.56,0.325783133,3M ESPE Z100 RESTORATIVE CAPSULE A3                         
45850,net32,01/08/2019,13118,USA,Hanover,PA,3M ESPE,3MD-6021A3.5,1,70.99,40.25,30.74,0.433018735,3M ESPE FILTEK Z250 CAPSULE REFILL A3.5 (20/BX)             
45851,net32,01/08/2019,13142,USA,Blue Springs,MO,DENTSPLY,DEN-678776,2,169.8,113.56,56.24,0.331213192,DENTSPLY AQUASIL ULTRA REFILLS HEAVY FAST SET               
45852,net32,01/08/2019,13124,USA,Hammond,LA,DENTSPLY,DEN-610007,2,87.96,44.96,43,0.488858572,DENTSPLY IRM IVORY COMPLETE-KIT                             
45853,net32,01/08/2019,13157,USA,La Grange,IL,SULTAN,SUL-21115,1,109,51.82,57.18,0.524587156,SULTAN DENTAL PUREVAC 5 LITRE BOTTLE                        
45854,net32,01/08/2019,13168,USA,Hialeah,FL,J&J ,J&J-MS0005,3,74.97,36.54,38.43,0.512605042,J&J ETHICON SPONGOSTAN SPONGES GELATINE 24/BX
45855,net32,01/08/2019,13172,USA,La Grange,IL,DENTSPLY,DEN-80395,2,246,139.7,106.3,0.432113821,DENTSPLY CAVITRON 30K FSI SLI-10S                           
45856,net32,01/08/2019,13119,USA,Batavia,OH,PREMIER(MISC),PRE-9007091,1,205,167.84,37.16,0.181268293,PREMIER HEMODENT TRAXODENT PASTE VALUE PACK                
45857,net32,01/08/2019,13171,USA,Champaign,IL,3M ESPE,3MD-5905A1,5,202,139.65,62.35,0.308663366,3M ESPE Z100 RESTORATIVE CAPSULE A1                         
45858,net32,01/08/2019,13184,USA,Okemos,MI,KURARAY,KUR-1970-KA(E),1,97.94,68.46,29.48,0.301000613,KURARAY CLEARFIL SE BOND KIT                                
45859,net32,01/08/2019,13132,USA,Trenton,NJ,KURARAY,KUR-3111-KA,3,237,100.32,136.68,0.576708861,
45860,net32,01/08/2019,13153,USA,Maitland,FL,3M ESPE,3MD-712-036,3,495,127.71,367.29,0.742,3M Espe Transbond XT Adhesive Syringe 4/Pk
45861,net32,01/08/2019,13152,USA,Port Chester,NY,KURARAY,KUR-1970-KA(E),1,97.94,68.46,29.48,0.301000613,KURARAY CLEARFIL SE BOND KIT                                
45862,net32,01/08/2019,13160,USA,Quincy,MA,DENTSPLY,DEN-605602,3,65.25,24.66,40.59,0.622068966,DENTSPLY JELTRATE-PLUS FAST-SET
45863,net32,01/08/2019,13134,USA,Santa Rosa,CA,KURARAY,KUR-1970-KA(E),1,97.94,68.46,29.48,0.301000613,KURARAY CLEARFIL SE BOND KIT                                
45864,net32,01/08/2019,13148,USA,Fairfield,CT,KEYSTONE/BOSWORTH,NKY-921880,4,66.8,45.96,20.84,0.311976048,BOSWORTH/KEYSTONE TAC ADHESIVE AEROSOL SPRAY 3.5 OZ         
45865,net32,01/08/2019,13132,USA,Trenton,NJ,SULTAN,SUL-77640,4,124,84.08,39.92,0.321935484,SULTAN DENTAL GENIE BITE REGISTRATION FAST SET 2/PK         
45866,net32,01/08/2019,13131,USA,Phoenix,AZ,3M ESPE,3MD-6020A3(E),6,135,85.02,49.98,0.370222222,3M Espe Filtek Z250 Syringe A3                              
45867,net32,01/08/2019,13131,USA,Phoenix,AZ,3M ESPE,3MD-6020A2(E),6,140.4,85.02,55.38,0.394444444,3M ESPE FILTEK Z250 SYRINGE A2                              
45868,net32,01/08/2019,13151,USA,San Antonio,TX,3M ESPE,3MD-7312,3,150,106.41,43.59,0.2906,3M ESPE EXPRESS PUTTY                                       
45869,net32,01/08/2019,13135,USA,Santa Rosa,CA,KERR,KER-33872,6,257.94,184.98,72.96,0.282856478,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
45870,net32,01/08/2019,13171,USA,Champaign,IL,3M ESPE,3MD-5905A2,10,420,279.8,140.2,0.333809524,3M ESPE Z100 RESTORATIVE CAPSULE A2                         
45871,net32,01/08/2019,13122,USA,Frisco,TX,3M ESPE,3MD-712-036,1,165,42.57,122.43,0.742,3M Espe Transbond XT Adhesive Syringe 4/Pk
45872,net32,01/08/2019,13126,USA,Coral Springs,FL,DENTSPLY,DEN-678776,1,84.9,56.78,28.12,0.331213192,DENTSPLY AQUASIL ULTRA REFILLS HEAVY FAST SET               
45873,net32,01/08/2019,13140,USA,Norcross,GA,BEAVER,BEA-FG557,1,78,58.96,19.04,0.244102564,BEAVER BURS FG557 100/PK                                    
45874,net32,01/08/2019,13143,USA,Ridgewood,NY,KURARAY,KUR-1970-KA(E),1,97.94,68.46,29.48,0.301000613,KURARAY CLEARFIL SE BOND KIT                                
45875,net32,01/08/2019,13140,USA,Norcross,GA,BEAVER,BEA-FG245,1,88,58.96,29.04,0.33,BEAVER BURS FG245 100/PK                                    
45876,net32,01/08/2019,13133,USA,Lilburn,GA,3M ESPE,3MD-6020A3(E),3,67.5,42.51,24.99,0.370222222,3M Espe Filtek Z250 Syringe A3                              
45877,net32,01/08/2019,13118,USA,Hanover,PA,3M ESPE,3MD-1942FB,1,33.5,18.11,15.39,0.459402985,3M ESPE MASKS FLUID RESIST (50/BX)                          
45878,net32,01/08/2019,13166,USA,Houston,TX,KURARAY,KUR-1970-KA(E),3,285.6,205.38,80.22,0.280882353,KURARAY CLEARFIL SE BOND KIT                                
45879,net32,01/08/2019,13155,USA,Wesley Chapel,FL,KERR,KER-33872,2,90,61.66,28.34,0.314888889,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
45880,net32,01/08/2019,13169,USA,District Heights,MD,3M ESPE,3MD-6021A2,4,247.96,161,86.96,0.350701726,3M ESPE FILTEK Z250 CAPSULE REFILL A2 (20/BX)               
45881,net32,01/08/2019,13121,USA,Corcoran,CA,SHOFU,SHO-1753,11,544.5,324.17,220.33,0.404646465,SHOFU BEAUTIFUL II TIPS A2                                  
45882,net32,01/08/2019,13123,USA,Chandler,AZ,PARKELL ,PAR-S340,1,63.75,43.67,20.08,0.314980392,PARKELL SMARTEMP CARTRIDGE LIGHT A2                         
45883,net32,01/08/2019,13136,USA,Brooklyn,NY,BEAVER,BEA-FG558,1,97.98,57.81,40.17,0.409981629,BEAVER BURS FG558 100/PK                                    
45884,net32,01/08/2019,13139,USA,Leland,NC,KERR,KER-33872,2,90,61.66,28.34,0.314888889,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
