date,order id,country,order city,order state,item,quantity,product sales,total cost,profit,return on sales
17-06-2019,702-8087140-4586638,Canada,Toronto,ON,LUX-NEO110B,2,79.7,55.95,23.75,0.297992472
17-06-2019,701-3894979-6269829,Canada,Toronto,ON,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
17-06-2019,701-3389839-2861828,Canada,Montreal,QC,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
17-06-2019,701-2961036-6824201,Canada,Cote Saint-Luc,QC,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
17-06-2019,701-3314049-5705066,Canada,Montreal,QC,KEL-GEL15GM,1,37.8,27.68,10.12,0.267724868
17-06-2019,701-0961165-6377055,Canada,Thunder Bay,ON,LUX-NEO110B,1,39.85,32.49,7.36,0.184692597
17-06-2019,701-2869733-4812264,Canada,Edmonton,AB,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
17-06-2019,701-7101505-9613014,Canada,Oro Station,ON,LUX-NEO180W,1,55.95,39.77,16.18,0.289186774
17-06-2019,702-8392875-1689044,Canada,Richmond,BC,KEL-GEL15GM,1,37.93,32.73,5.2,0.137094648
17-06-2019,702-8778992-8753052,Canada,Calgary,AB,LUX-NEO180W,1,55.95,39.77,16.18,0.289186774
17-06-2019,702-4387151-7673055,Canada,Port Moody,BC,3MM-1626W,1,26.5,19.19,7.31,0.275849057
17-06-2019,702-7572388-0301030,Canada,Gatineau,QC,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
17-06-2019,701-8121260-8961839,Canada,OTTAWA,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
17-06-2019,701-6598401-2625820,Canada,Ottawa,ON,3MM-R1547(10),1,9.5,7.24,2.26,0.237894737
17-06-2019,702-0094552-0194649,Canada,Sharon,ON,3MM-1624W,1,27,16.5,10.5,0.388888889
17-06-2019,701-0675703-8174653,Canada,Markham,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
17-06-2019,701-2924960-1309059,Canada,Brampton,ON,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
17-06-2019,701-5604344-3509061,Canada,Brampton,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
17-06-2019,701-9370502-3616207,Canada,Toronto,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
17-06-2019,702-2991105-4110642,Canada,Whitby,ON,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
17-06-2019,702-0433461-3261846,Canada,Dryden,ON,LUX-NEO180W,1,55.95,39.25,16.7,0.298480786
17-06-2019,701-4180666-3436215,Canada,Kitchener,ON,DER-31815,1,18.9,14.75,4.15,0.21957672
17-06-2019,701-4784395-2489814,Canada,Surrey,BC,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
17-06-2019,701-5116950-3365853,Canada,Saint-Hubert,QC,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
17-06-2019,702-1510066-2249050,Canada,Vancouver,BC,MOL-295300,1,27.9,20.26,7.64,0.273835125
17-06-2019,702-7225450-5312235,Canada,vancouver,BC,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
17-06-2019,701-2224195-6693862,Canada,Vancouver,BC,KEL-GEL15GM,1,38,27.71,10.29,0.270789474
17-06-2019,702-9470240-3597038,Canada,Port Coquitlam,BC,LUX-NEO120B,1,45.85,38.9,6.95,0.151581243
17-06-2019,702-9470240-3597038,Canada,Port Coquitlam,BC,LUX-NEO120B,1,45.85,25.14,20.71,0.451690294
17-06-2019,702-5105555-0149824,Canada,Montreal,QC,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
17-06-2019,701-8798356-0164268,Canada,Richmond,BC,KEL-GEL15GM,2,76,59.78,16.22,0.213421053
17-06-2019,701-4949820-4049808,Canada,Vancouver,BC,3MM-R1547(10),1,9.5,9.2,0.3,0.031578947
17-06-2019,702-8015644-3149018,Canada,Mississauga,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
17-06-2019,701-9845612-1444202,Canada,Brampton,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
17-06-2019,701-4161085-4586659,Canada,Brampton,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
18-06-2019,701-8125574-1572269,Canada,Calgary,AB,3MM-R1547(10),1,9.5,6.97,2.53,0.266315789
18-06-2019,701-2317304-8800226,Canada,Edmonton,AB,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
18-06-2019,701-4336286-0804240,Canada,Edmonton,AB,MDL-NON80328,1,14.5,10.7,3.8,0.262068966
18-06-2019,702-6534572-3868256,Canada,Gatineau,QC,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
18-06-2019,702-9927513-6100242,Canada,Gatineau,QC,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
18-06-2019,701-5425562-5486612,Canada,Niagara On The Lake,ON,MOL-295300,1,27.9,28.6,-0.7,-0.025089606
18-06-2019,701-4756266-7010658,Canada,Calgary,AB,3MM-1624W,1,27,16.2,10.8,0.4
18-06-2019,702-1557886-8037015,Canada,Calgary,AB,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
18-06-2019,701-4210860-5277835,Canada,Calgary,AB,LUX-NEO120B,1,45.85,32.02,13.83,0.301635769
18-06-2019,701-8219770-9837013,Canada,Mont-Royal,QC,MOL-295300,2,55.8,41.4,14.4,0.258064516
18-06-2019,701-3900097-8679455,Canada,Parry Sound,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
18-06-2019,702-6632058-9818656,Canada,WEYBURN,SK,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
18-06-2019,702-4689349-5197028,Canada,Markham,ON,LUX-NEO320B,1,70,45.25,24.75,0.353571429
18-06-2019,701-0973052-8185055,Canada,Wallaceburg,ON,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
18-06-2019,701-3051723-5987462,Canada,Palgrave,ON,3MM-R1547(10),1,9.5,7.24,2.26,0.237894737
18-06-2019,701-0946135-4385825,Canada,Winnipeg,MB,OMR-BP742N,1,69.9,46.11,23.79,0.340343348
18-06-2019,701-6607072-3517013,Canada,Toronto,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
18-06-2019,701-1849211-4851416,Canada,Brampton,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
18-06-2019,702-7419263-3993862,Canada,Saskatoon,SK,LUX-NEO180W,1,55.95,39.77,16.18,0.289186774
18-06-2019,702-7658301-6438610,Canada,St-Boniface,QC,3MM-R1547(10),1,9.5,7.24,2.26,0.237894737
18-06-2019,701-4713465-1546663,Canada,FREDERICTON,NB,DER-31815,1,18.9,14.75,4.15,0.21957672
18-06-2019,701-2351972-8274645,Canada,Collingwood,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
18-06-2019,702-8351537-9834600,Canada,Casselman,ON,OMR-BP742N,1,69.36,46.51,22.85,0.3294406
18-06-2019,701-8922547-4911402,Canada,Campbellton,NB,CON-187660,4,92.96,74.1,18.86,0.20288296
18-06-2019,702-6077498-8880221,Canada,Dorchester,NB,3MM-R1547(10),1,9.5,7.24,2.26,0.237894737
18-06-2019,702-9491081-0020208,Canada,Oshawa,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
18-06-2019,701-2156623-5921041,Canada,Laval,QC,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
18-06-2019,701-8672554-2889028,Canada,Dutton,ON,3MM-1624W,1,27,16.5,10.5,0.388888889
18-06-2019,701-6425538-5441856,Canada,North Bay,ON,3MM-1624W,1,27,16.5,10.5,0.388888889
18-06-2019,702-0122427-9053022,Canada,Grand Falls-Windsor,NL,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
18-06-2019,702-2708020-9280231,Canada,Moonstone,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
18-06-2019,701-6199134-2523425,Canada,Edmonton,AB,LUX-NEO120B,1,45.85,39.34,6.51,0.141984733
18-06-2019,702-2844392-9782607,Canada,Ottawa,ON,BSN-76168,1,18.4,14.84,3.56,0.193478261
18-06-2019,702-5526198-9858664,Canada,North York,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
18-06-2019,701-8099446-6914635,Canada,Brampton,ON,LUX-NEO110B,2,79.7,61.93,17.77,0.222961104
18-06-2019,701-8099446-6914635,Canada,Brampton,ON,LUX-NEO110B,1,39.85,22,17.85,0.447929737
18-06-2019,702-5436520-5832254,Canada,BRAMPTON,ON,LUX-NEO110B,2,79.7,55.95,23.75,0.297992472
18-06-2019,702-8083037-1886616,Canada,Brampton,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
18-06-2019,701-1329875-1870647,Canada,mississauga,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
18-06-2019,701-6787736-0341825,Canada,Mississauga,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
18-06-2019,701-5270832-6662650,Canada,Mississauga,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
18-06-2019,701-9773765-0861816,Canada,Toronto,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
18-06-2019,701-5020395-0080266,Canada,Guelph,ON,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
18-06-2019,702-5289392-4906636,Canada,Surrey,BC,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
18-06-2019,702-7210853-3746609,Canada,Surrey,BC,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
18-06-2019,701-0154028-5154678,Canada,Vancouver,BC,OMR-BP742N,1,69.36,46.02,23.34,0.33650519
18-06-2019,702-8659757-9313845,Canada,Longueuil,QC,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
18-06-2019,702-3391309-0672226,Canada,Fernie,BC,3MM-R1547(10),1,9.5,6.97,2.53,0.266315789
18-06-2019,702-5811253-6803444,Canada,New Westminster,BC,LUX-NEO110B,2,79.7,54.91,24.79,0.311041405
18-06-2019,702-4256376-1841806,Canada,Brampton,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
18-06-2019,701-8792876-8610643,Canada,Fort Erie,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
18-06-2019,702-5165828-3527403,Canada,Mississauga,ON,MDL-NON80328,1,14.5,11.17,3.33,0.229655172
18-06-2019,702-6917902-4754624,Canada,Brampton,ON,LUX-NEO110B,2,79.7,55.95,23.75,0.297992472
19-06-2019,702-7541964-4871445,Canada,Calgary,AB,3MM-R1547(10),1,9.5,6.97,2.53,0.266315789
19-06-2019,702-6757104-5925815,Canada,Edmonton,AB,LUX-NEO110B,3,119.55,82.37,37.18,0.310999582
19-06-2019,701-7492269-7685841,Canada,oakville,ON,LUX-NEO110B,1,39.85,39.94,-0.09,-0.002258469
19-06-2019,701-7492269-7685841,Canada,oakville,ON,LUX-NEO110B,2,79.7,43.99,35.71,0.448055207
19-06-2019,701-8353248-6573860,Canada,Ottawa,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
19-06-2019,702-1853121-8917022,Canada,CALGARY,AB,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
19-06-2019,702-3728949-1324265,Canada,Calgary,AB,LUX-NEO120B,2,91.7,64.03,27.67,0.30174482
19-06-2019,702-0655203-6216224,Canada,Calgary,AB,LUX-NEO250B,3,179.85,129.08,50.77,0.282290798
19-06-2019,701-5389264-2312269,Canada,Calgary,AB,LUX-NEO110B,1,39.85,33.44,6.41,0.160853199
19-06-2019,701-5389264-2312269,Canada,Calgary,AB,LUX-NEO110B,1,39.85,21.48,18.37,0.46097867
19-06-2019,702-2693939-8129038,Canada,Saint-Jean-Sur-Richelieu,QC,OMR-BP742N,1,70.06,46.62,23.44,0.334570368
19-06-2019,701-7108255-5990645,Canada,Windsor,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
19-06-2019,702-7878241-8457825,Canada,Jonquiere,QC,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
19-06-2019,701-8934175-1241018,Canada,Torbay,NL,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
19-06-2019,701-7840960-8110615,Canada,Maple,ON,MDL-NON80328,1,14.5,11.17,3.33,0.229655172
19-06-2019,702-3292664-5989037,Canada,Winnipeg,MB,LUX-NEO110B,2,79.7,54.91,24.79,0.311041405
19-06-2019,702-3813704-4928232,Canada,Winnipeg,MB,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
19-06-2019,702-0212895-4966608,Canada,Toronto,ON,KEL-GEL15GM,1,37.8,28.12,9.68,0.256084656
19-06-2019,702-4517856-1529057,Canada,Kitchener,ON,LUX-NEO120B,1,45.85,40.42,5.43,0.118429662
19-06-2019,701-1859850-2789031,Canada,Stratford,ON,3MM-R1547(10),1,9.5,7.24,2.26,0.237894737
19-06-2019,702-5620470-6421836,Canada,Cambridge,ON,CON-187660,2,44,33.38,10.62,0.241363636
19-06-2019,701-1181864-4739455,Canada,PETERBOROUGH,ON,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
19-06-2019,701-3556687-0811436,Canada,Arthur,ON,MDL-NON80328,1,14.5,10.7,3.8,0.262068966
19-06-2019,702-6924825-9672236,Canada,Acton,ON,3MM-R1547(10),1,9.5,6.97,2.53,0.266315789
19-06-2019,702-6602957-7925015,Canada,Dollard-Des-Ormeaux,QC,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
19-06-2019,702-5063040-3307458,Canada,Verdun,QC,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
19-06-2019,702-7496250-8792258,Canada,Huntsvile,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
19-06-2019,701-8964345-5930641,Canada,Regina,SK,LUX-NEO110B,1,39.85,39.42,0.43,0.010790464
19-06-2019,701-8964345-5930641,Canada,Regina,SK,LUX-NEO110B,2,79.7,42.95,36.75,0.461104141
19-06-2019,701-7766355-5754620,Canada,Toronto,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
19-06-2019,701-0746944-3692224,Canada,Edmonton,AB,3MM-R1547(10),1,9.5,6.97,2.53,0.266315789
19-06-2019,701-2887131-2052251,Canada,Victoria,BC,CON-187955,1,34,25.22,8.78,0.258235294
19-06-2019,702-7070033-1228259,Canada,Brampton,ON,LUX-NEO110B,1,39.85,35.31,4.54,0.113927227
19-06-2019,702-6250686-5390667,Canada,Coaticook,QC,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
19-06-2019,701-7650163-9253866,Canada,Toronto,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
19-06-2019,702-2008216-5150639,Canada,Mississauga,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
19-06-2019,701-9999808-3656263,Canada,BRAMPTON,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
19-06-2019,702-2969665-0949863,Canada,Mississauga,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
19-06-2019,702-4013120-9433059,Canada,Brampton,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
19-06-2019,701-9127240-6600246,Canada,London,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
19-06-2019,701-9191234-7149017,Canada,Delaware,ON,3MM-1626W,1,26.5,19.19,7.31,0.275849057
19-06-2019,702-6796595-0788206,Canada,Terrasse-Vaudreuil,QC,LUX-NEO110B,1,39.85,35.88,3.97,0.099623588
19-06-2019,701-3654558-9181049,Canada,Guelph,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
19-06-2019,701-4640454-5690666,Canada,Toronto,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
19-06-2019,702-6291765-4878614,Canada,verdun,QC,CON-187955,1,34,25.22,8.78,0.258235294
19-06-2019,701-2821418-4729003,Canada,Woodbridge,ON,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
19-06-2019,702-9414973-0639439,Canada,Montréal,QC,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
19-06-2019,702-0268273-7245056,Canada,Burnaby,BC,MOL-295300,1,27.9,20.26,7.64,0.273835125
19-06-2019,702-7364158-9438643,Canada,Surrey,BC,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
19-06-2019,702-3256852-7735421,Canada,Montreal,QC,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
19-06-2019,701-8956898-6657829,Canada,ABBOTSFORD,BC,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
19-06-2019,702-1427746-5899442,Canada,Langley,BC,3MM-R1547(10),1,9.5,6.97,2.53,0.266315789
19-06-2019,701-1755625-3486658,Canada,Richmond,BC,LUX-NEO110B,1,39.85,34.27,5.58,0.140025094
19-06-2019,701-7644313-7489842,Canada,Langley,BC,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
20-06-2019,702-2728865-1745035,Canada,Edmonton,AB,LUX-NEO110B,2,79.7,54.91,24.79,0.311041405
20-06-2019,701-3082291-7689851,Canada,Calgary,AB,LUX-NEO110B,1,39.85,34.27,5.58,0.140025094
20-06-2019,702-4349812-4918654,Canada,Edmonton,AB,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
20-06-2019,701-9017492-6545060,Canada,Belle River,ON,OMR-BP742N,1,70.07,46.62,23.45,0.334665335
20-06-2019,701-2002738-5081800,Canada,Kamloops,BC,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
20-06-2019,702-2954580-8318637,Canada,Windsor,ON,MOL-295300,2,55.8,41.4,14.4,0.258064516
20-06-2019,701-0594544-1291446,Canada,Bracebridge,ON,3MM-1624W,2,54,42.02,11.98,0.221851852
20-06-2019,702-4196996-2407418,Canada,Yorkton,SK,3MM-1624W,1,27,16.2,10.8,0.4
20-06-2019,701-3123154-0941843,Canada,Windsor,ON,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
20-06-2019,701-4737928-5992259,Canada,Oakville,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
20-06-2019,702-8389003-7169828,Canada,Kingston,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
20-06-2019,701-8969572-8725855,Canada,North Bay,ON,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
20-06-2019,702-0748993-7388230,Canada,Fredericton,NB,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
20-06-2019,702-7829226-0073818,Canada,tracadie-sheila,NB,DER-31815,1,18.9,20.39,-1.49,-0.078835979
20-06-2019,702-0387433-2820206,Canada,North York,ON,3MM-R1547(10),1,9.5,9.13,0.37,0.038947368
20-06-2019,701-2836129-8881069,Canada,Etobicoke,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
20-06-2019,701-3861258-7528250,Canada,Sarnia,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
20-06-2019,702-2085571-4286608,Canada,Toronto,ON,MOL-295300,2,55.8,53.97,1.83,0.032795699
20-06-2019,702-2085571-4286608,Canada,Toronto,ON,MOL-295300,1,27.9,16.51,11.39,0.408243728
20-06-2019,702-2085571-4286608,Canada,Toronto,ON,MOL-295300,1,27.9,16.51,11.39,0.408243728
20-06-2019,702-2085571-4286608,Canada,Toronto,ON,MOL-295300,1,27.9,16.51,11.39,0.408243728
20-06-2019,702-5061150-0280217,Canada,Saskatoon,SK,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
20-06-2019,702-0597900-0519452,Canada,Edmonton,AB,DER-31815,1,18.9,14.75,4.15,0.21957672
20-06-2019,701-1812695-6720267,Canada,"Wetaskiwin, Alberta, Canada",AB,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
20-06-2019,701-9218193-8030616,Canada,Winnipeg,MB,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
20-06-2019,702-2377964-4125826,Canada,Edmonton,AB,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
20-06-2019,701-3301555-8060236,Canada,Gatineau,QC,3MM-1626W,1,26.5,19.19,7.31,0.275849057
20-06-2019,701-4006703-3860257,Canada,Trois-Rivieres,QC,CON-187955,1,34,31.16,2.84,0.083529412
20-06-2019,701-7662930-0851463,Canada,Brampton,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
20-06-2019,702-0944967-0758646,Canada,Brampton,ON,LUX-NEO180W,2,111.9,79.53,32.37,0.289276139
20-06-2019,701-3236248-1327407,Canada,Toronto,ON,3MM-R1547(10),1,9.5,7.24,2.26,0.237894737
20-06-2019,702-3905599-3584269,Canada,Saint-Hubert,QC,LUX-NEO250W,1,59,43.41,15.59,0.264237288
20-06-2019,702-9068746-1171452,Canada,Sechelt,BC,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
20-06-2019,701-9274070-1000266,Canada,NORTH VANCOUVER,BC,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
20-06-2019,702-4525162-6489850,Canada,Delta,BC,LUX-NEO110B,3,119.55,82.37,37.18,0.310999582
20-06-2019,701-7105973-5851467,Canada,Surrey,BC,LUX-NEO110B,2,79.7,54.91,24.79,0.311041405
20-06-2019,701-0873470-0181035,Canada,Waterloo,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
21-06-2019,702-8092713-3076218,Canada,Surrey,BC,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
21-06-2019,701-5117871-8608245,Canada,airdrie,AB,CON-187660,1,22,16.25,5.75,0.261363636
21-06-2019,702-4544945-5432237,Canada,Edmonton,AB,LUX-NEO120B,1,45.85,32.02,13.83,0.301635769
21-06-2019,701-3667396-3721046,Canada,Brampton,ON,LUX-NEO110B,1,39.85,33.96,5.89,0.147804266
21-06-2019,701-3667396-3721046,Canada,Brampton,ON,LUX-NEO110B,1,39.85,22,17.85,0.447929737
21-06-2019,701-7107232-0462629,Canada,Etobicoke,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
21-06-2019,701-8502226-2616208,Canada,Ottawa,ON,3MM-R1547(10),1,9.5,7.24,2.26,0.237894737
21-06-2019,702-7886613-7721863,Canada,Edmonton,AB,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
21-06-2019,702-6282667-1838666,Canada,beaumont,AB,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
21-06-2019,702-2987238-8405867,Canada,Edmonton,AB,LUX-NEO120B,1,45.85,32.02,13.83,0.301635769
21-06-2019,702-9083577-8633008,Canada,Creston,BC,OMR-BP785N,1,125,70.6,54.4,0.4352
21-06-2019,701-6120186-3612206,Canada,Châteauguay,QC,LUX-NEO250W,1,59,43.41,15.59,0.264237288
21-06-2019,702-2129959-0929038,Canada,Leamington,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
21-06-2019,701-1847628-4595454,Canada,North Sydney,NS,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
21-06-2019,702-8991605-7703445,Canada,Winnipeg,MB,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
21-06-2019,701-2618185-0921811,Canada,McBride,BC,3MM-1624W,1,27,16.2,10.8,0.4
21-06-2019,701-8804915-9920204,Canada,Cochrane,AB,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
21-06-2019,701-4216612-6301844,Canada,Calgary,AB,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
21-06-2019,702-3100619-5991458,Canada,Abbotsford,BC,LUX-NEO110B,1,39.85,34.52,5.33,0.133751568
21-06-2019,702-3689169-9384214,Canada,Toronto,ON,LUX-NEO120B,1,45.85,43.81,2.04,0.044492912
21-06-2019,701-8292535-3145059,Canada,Toronto,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
21-06-2019,701-6436441-5462609,Canada,Bedford,NS,LUX-NEO110B,1,39.85,39.94,-0.09,-0.002258469
21-06-2019,701-6436441-5462609,Canada,Bedford,NS,LUX-NEO110B,2,79.7,43.99,35.71,0.448055207
21-06-2019,702-6706450-8970653,Canada,Vancouver,BC,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
21-06-2019,701-5700804-3406607,Canada,Surrey,BC,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
21-06-2019,702-1341267-4275412,Canada,Terrebonne,QC,OMR-BP742N,1,72,53.27,18.73,0.260138889
21-06-2019,701-0371473-6321817,Canada,Bracken,SK,LUX-NEO120B,1,45.85,32.02,13.83,0.301635769
21-06-2019,701-6580880-1977012,Canada,Rocky Mountain House,AB,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
21-06-2019,701-9567877-7609800,Canada,Calgary,AB,DER-31815,3,56.7,44.26,12.44,0.219400353
21-06-2019,701-1171878-5921065,Canada,Brampton,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
21-06-2019,702-9419693-3950611,Canada,Longueuil,QC,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
21-06-2019,702-6987737-5889044,Canada,Kitchener,ON,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
21-06-2019,701-8233455-2411435,Canada,Brampton,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
22-06-2019,701-5248231-6940229,Canada,calgary,AB,MDL-NON80328,1,14.5,10.7,3.8,0.262068966
22-06-2019,701-1770428-1860259,Canada,surrey,BC,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
22-06-2019,701-0519741-0966624,Canada,Edmonton,AB,LUX-NEO120B,1,45.85,32.02,13.83,0.301635769
22-06-2019,702-8780873-4793019,Canada,NIAGARA FALLS,ON,3MM-1624W,1,27,16.5,10.5,0.388888889
22-06-2019,701-5517359-6290619,Canada,Etobicoke,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
22-06-2019,701-9444094-4975423,Canada,Stoney Creek,ON,LUX-NEO110B,1,39.85,27.46,12.39,0.310915935
22-06-2019,701-0714464-5921034,Canada,Winnipeg,MB,LUX-NEO120B,2,91.7,64.03,27.67,0.30174482
22-06-2019,701-0351840-7336218,Canada,Oakville,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
22-06-2019,701-9151702-2505836,Canada,Brampton,ON,LUX-NEO110B,1,39.85,33.96,5.89,0.147804266
22-06-2019,701-9151702-2505836,Canada,Brampton,ON,LUX-NEO110B,1,39.85,22,17.85,0.447929737
22-06-2019,702-4396697-9958664,Canada,Stratford,ON,DER-31815,1,18.9,14.75,4.15,0.21957672
22-06-2019,701-5277234-8889061,Canada,Guelph,ON,LUX-NEO110B,1,39.85,35.31,4.54,0.113927227
22-06-2019,702-1669776-1565060,Canada,Maple Ridge,BC,3MM-1626W,1,26.5,18.75,7.75,0.29245283
22-06-2019,702-7605819-1493017,Canada,Edmonton,AB,3MM-1624W,1,27,16.2,10.8,0.4
22-06-2019,701-9192523-2208233,Canada,Calgary,AB,OMR-BP742N,1,70.07,46.13,23.94,0.341658342
22-06-2019,701-1011908-0185022,Canada,Vaudreuil-Dorion,QC,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
22-06-2019,701-5888441-5477051,Canada,ottawa,ON,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
22-06-2019,701-1308399-1263407,Canada,Maple,ON,LUX-NEO120B,1,45.85,32.54,13.31,0.290294438
22-06-2019,701-9141744-5525834,Canada,Mississauga,ON,3MM-R1547(10),1,9.4,7.23,2.17,0.230851064
22-06-2019,702-6902479-6463405,Canada,Brampton,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
22-06-2019,701-9779700-3789042,Canada,Toronto,ON,LUX-NEO120B,2,91.7,65.07,26.63,0.29040349
22-06-2019,702-9160282-9138608,Canada,Brampton,ON,LUX-NEO110B,1,39.85,27.98,11.87,0.297867001
22-06-2019,701-2730912-5836258,Canada,London,ON,MOL-295300,2,55.8,41.4,14.4,0.258064516
