date,order id,item,country,order city,order state,quantity,revenue,total cost,profit
06-02-2019,114-1285670-5403466,MDL-NON80328,,LEXINGTON,SC,1,9.9,9.33,0.57
06-02-2019,112-6103757-5237035,MDL-NON80328,,BETHESDA,MD,1,9.9,9.33,0.57
06-02-2019,114-3839552-5229869,MDL-NON80328,,Thousand Oaks,CA,1,9.9,9.33,0.57
06-02-2019,114-9518025-2917064,MDL-NON80328,,NORTH PLAINFIELD,NJ,1,9.9,15.32,-5.42
06-02-2019,113-3772055-4365013,SOT-140174,,Charlotte,NC,1,44.97,33.35,11.62
06-02-2019,111-9456893-5903452,3MM-1537,,LOUISVILLE,KY,1,19.58,14.05,5.53
06-02-2019,114-2836526-3868269,3MM-1539(20),,MILL VALLEY,CA,1,20.5,17.27,3.23
06-02-2019,112-1759109-7993801,SOT-140176,,MIAMI,FL,1,32.95,31.54,1.41
06-02-2019,112-3337182-3719410,SOT-140176,,JERSEY CITY,NJ,1,32.95,31.54,1.41
06-02-2019,112-3753032-6667441,MDL-NON80328,,BAINBRIDGE ISLAND,WA,1,9.9,9.33,0.57
06-02-2019,114-3252863-9016235,3MM-2560(100),,Provo,UT,1,13.58,10.5,3.08
06-02-2019,111-4267702-4327410,MDL-NON80328,,TUALATIN,OR,1,9.9,9.33,0.57
06-02-2019,114-0508934-2093064,MDL-NON80328,,APPLETON,WI,2,19.8,21.04,-1.24
06-02-2019,114-0508934-2093064,MDL-NON80328,,APPLETON,WI,1,9.9,8.14,1.76
06-02-2019,114-0508934-2093064,MDL-NON80328,,APPLETON,WI,1,9.9,8.14,1.76
06-02-2019,113-3125704-8058631,MDL-NON80328,,EMORY,TX,1,9.9,9.33,0.57
06-02-2019,113-7284749-0669836,MDL-NON80328,,SENOIA,GA,1,9.9,9.33,0.57
06-02-2019,113-3874475-3761865,MDL-NON80328,,SAN JOSE,CA,1,9.9,9.33,0.57
06-02-2019,111-4836027-0835435,3MM-2560(50),,Houston,TX,1,7.51,7.42,0.09
06-02-2019,111-0488941-9605836,3MM-1624W(B),,LOXAHATCHEE,FL,1,18.01,14.89,3.12
06-02-2019,114-4099119-4813062,3MM-1626W-25 PACK,,MADISON,CT,1,10.35,3.96,6.39
06-02-2019,112-3151835-7472210,TOR-MS407W(X3),,FORT MYERS,FL,1,33.96,26.66,7.3
06-02-2019,113-7461203-3229802,3MM-2560(100),,HOUSTON,TX,1,13.58,10.5,3.08
06-02-2019,113-6143413-3297835,SOT-140174,,CHICAGO,IL,1,44.97,33.35,11.62
06-02-2019,114-4475889-3293835,3MM-R1546 (5),,Nesconset,NY,1,5.9,4.3,1.6
06-02-2019,112-9970403-8146607,3MM-1624W(B),,Elk Grove Village,IL,1,18.01,14.89,3.12
06-02-2019,112-9970403-8146607,3MM-1626W(B),,Elk Grove Village,IL,1,20,16.01,3.99
06-02-2019,111-2615756-9740264,3MM-R1546 (5),,CHATSWORTH,GA,1,5.87,4.3,1.57
07-02-2019,113-8478263-2463448,3MM-1626W(10),,GREENBRAE,CA,2,12.1,10.74,1.36
07-02-2019,113-7422945-4679450,3MM-R1546 (5),,Columbia,SC,1,5.92,4.3,1.62
07-02-2019,114-7715308-6081856,3MM-2560(100),,ELIOT,ME,1,13.58,10.5,3.08
07-02-2019,111-9067705-3253802,3MM-2560(100),,RALEIGH,NC,1,13.58,10.5,3.08
07-02-2019,112-5555352-5124234,MOL-1437-1,,HYDE PARK,NY,5,97,73.1,23.9
07-02-2019,113-2378097-8901035,3MM-2560(100),,AUSTIN,TX,1,13.57,10.5,3.07
07-02-2019,111-1753523-6381837,MDL-NON80328,,NEW IBERIA,LA,1,9.9,9.33,0.57
07-02-2019,112-4989730-9708253,MDL-NON80328,,LAS VEGAS,NV,1,9.9,9.33,0.57
07-02-2019,111-2742224-1543434,MOL-295300,,Santa Rosa Bch,FL,1,18,17.78,0.22
07-02-2019,114-0592309-3916257,SOT-140176,,Longview,TX,2,65.9,68.02,-2.12
07-02-2019,114-0592309-3916257,SOT-140176,,Longview,TX,1,32.95,26.6,6.35
07-02-2019,114-3442280-1814649,MDL-NON80328,,OVERLAND PARK,KS,1,9.9,9.33,0.57
07-02-2019,113-7545929-3974616,3MM-1624W,,Colonia,COLONIA,1,17.2,19.32,-2.12
07-02-2019,111-0340151-7945075,MOL-295300,,Ligonier,PA,1,18,15.43,2.57
07-02-2019,111-9048776-6960223,3MM-1626W(C),,Windsor,CA,1,18.89,15.28,3.61
07-02-2019,112-7378381-1146633,MDL-NON80328,,Alpharetta,GA,1,9.9,9.33,0.57
07-02-2019,112-5693609-0596200,MDL-NON80328,,Richmond,KY,1,9.9,9.33,0.57
07-02-2019,112-1139434-1283425,MDL-NON80328,,ORRVILLE,OH,1,9.9,9.33,0.57
07-02-2019,112-6456832-5597063,3MM-1626W(10),,CENTENNIAL,CO,1,6.05,5.68,0.37
07-02-2019,112-6727609-8828205,3MM-R1546 (5),,BOULDER,CO,1,5.94,4.3,1.64
07-02-2019,113-8321663-6381853,MDL-NON80328,,APO,AP,1,9.9,10.52,-0.62
07-02-2019,113-8321663-6381853,MDL-NON80328,,APO,AP,1,9.9,8.14,1.76
07-02-2019,111-7563244-8179427,3MM-2560(100),,PRESCOTT,AZ,2,27.16,20.63,6.53
07-02-2019,111-7563244-8179427,3MM-2560(100),,PRESCOTT,AZ,1,13.58,8.87,4.71
07-02-2019,113-0559228-9643417,MDL-NON80328,,Cedar Park,TX,1,9.9,9.33,0.57
07-02-2019,113-1026315-7627449,MDL-NON80328,,Weatherford,OK,1,9.9,9.33,0.57
07-02-2019,114-8003968-0122624,WEL-24400U,,ONTARIO,CA,1,7.75,6.26,1.49
07-02-2019,111-8470115-0417838,TOR-MS407W(B),,PEORIA,AZ,1,12.03,9.83,2.2
07-02-2019,114-9993857-1221007,WEL-52432-U(34 PACK),,SOMERSET,NJ,1,9.21,3.35,5.86
07-02-2019,113-6381515-2309812,WEL-52432-U(34 PACK),,DERBY,KS,1,9.21,3.35,5.86
07-02-2019,113-2103598-2175432,WEL-52432-U(34 PACK),,LAFAYETTE,LA,1,9.21,3.35,5.86
07-02-2019,113-6654030-2280268,3MM-R1540 (10),,Columbus,OH,1,5.41,4.68,0.73
07-02-2019,111-4128964-9643418,3MM-R1547(10),,GRANDVIEW,TX,1,7.05,5.81,1.24
07-02-2019,113-8854001-3551463,3MM-R1541+R1547(10 PACK/5 EACH),,Philadelphia,PA,1,8.73,5.47,3.26
07-02-2019,111-2792574-7370666,TOR-MS407W(B),,DANVILLE,KY,1,12.03,9.83,2.2
07-02-2019,112-3522777-5985843,TOR-MS407W(B),,POINT REYES STATION,CA,1,12.03,9.83,2.2
07-02-2019,111-7567529-9049827,TOR-MS407W(B),,CLINTON,MA,1,12.03,9.83,2.2
07-02-2019,111-0574092-9124240,TOR-MS407W(B),,BOILING SPRINGS,PA,1,12.03,9.83,2.2
07-02-2019,113-3100133-3245035,TOR-MS407W(B),,Mill Valley,CA,1,12.03,9.83,2.2
07-02-2019,112-4466981-5717822,TOR-MS407W(B),,HAVERTOWN,PA,1,12.03,9.83,2.2
07-02-2019,111-7567529-9049827,TOR-MS407W(B),,CLINTON,MA,1,12.03,8.83,3.2
07-02-2019,112-4034187-8385041,WEL-24400U,,TELFORD,PA,1,7.75,6.26,1.49
07-02-2019,112-3770553-3237060,3MM-1527-1-12,,Vero Beach,FL,1,10.9,9.77,1.13
07-02-2019,112-1885074-4077062,3MM-1527-1-12,,GAINESVILLE,FL,1,10.9,9.77,1.13
07-02-2019,112-7458998-5357025,3MM-1527-1-12,,FREMONT,WI,1,10.9,9.77,1.13
07-02-2019,112-8513807-9585037,3MM-R1540 (10),,CENTERVILLE,OH,1,5.41,4.68,0.73
07-02-2019,114-9059023-0206661,TOR-MS407W(B),,COLLEGEVILLE,PA,1,12.03,9.83,2.2
07-02-2019,113-6967863-1859441,3MM-R1547(10),,San Francisco,CA,1,7.05,5.81,1.24
07-02-2019,113-3955827-5307468,3MM-R1547(10),,RADFORD,VA,1,7.05,5.81,1.24
07-02-2019,114-4856090-3245811,TOR-MS407W(B),,TEMPLE TERRACE,FL,1,12.03,9.83,2.2
07-02-2019,112-7289758-0368237,TOR-MS407W(B),,LAS VEGAS,NV,1,12.03,9.83,2.2
07-02-2019,112-4738412-1763420,TOR-MS407W(B),,BUDA,TX,1,12.03,9.83,2.2
07-02-2019,111-6400119-0494600,TOR-MS407W(B),,AUSTIN,TX,1,12.03,9.83,2.2
07-02-2019,113-7470615-5778607,TOR-MS407W(B),,CLEVELAND,TN,1,12.03,9.83,2.2
07-02-2019,113-5880758-7178650,TOR-MS407W(B),,LUTZ,FL,1,12.03,9.83,2.2
07-02-2019,112-1624352-1185063,TOR-MS407W(B),,REHOBOTH,MA,1,12.03,9.83,2.2
07-02-2019,113-3766504-1945821,TOR-MS407W(B),,CORPUS CHRISTI,TX,1,12.03,9.83,2.2
07-02-2019,114-3848492-7579411,TOR-MS407W(B),,RENO,NV,1,12.03,9.83,2.2
07-02-2019,113-5848650-5601002,TOR-MS407W(B),,ORLANDO,FL,1,12.03,10.82,1.21
07-02-2019,111-3874424-1061807,3MM-R1547(10),,WICKENBURG,AZ,1,7.05,5.81,1.24
07-02-2019,113-0730794-2716216,TOR-MS407W(B),,GRAHAM,WA,1,12.03,9.83,2.2
07-02-2019,112-4688993-4779418,TOR-MS407W(B),,JACKSONVILLE,FL,1,12.03,9.83,2.2
07-02-2019,113-9114552-8767433,3MM-R1547(10),,ALTON,IL,1,7.05,5.81,1.24
07-02-2019,111-7590327-2139457,TOR-MS407W(B),,Walworth,NY,1,12.03,9.83,2.2
07-02-2019,111-0858547-5844242,TOR-MS407W(B),,BROOKLYN PARK,MN,1,12.03,9.83,2.2
07-02-2019,112-6020493-8621030,TOR-MS407W(B),,Fayetteville,AR,1,12.03,9.83,2.2
07-02-2019,114-8746340-1460256,TOR-MS407W(B),,CLARKSVILLE,TN,1,12.03,9.83,2.2
07-02-2019,113-7973053-0821852,3MM-R1540 (10),,Covington,WA,1,5.41,4.68,0.73
07-02-2019,113-7172840-0453014,MDL-NON80328,,MAGNOLIA,NJ,1,9.9,9.33,0.57
07-02-2019,112-9651592-5939449,3MM-1626W(10),,Santa Clarita,CA,2,12.1,10.74,1.36
07-02-2019,114-7766391-6361831,WEL-52432-U,,MONTEREY PARK,CA,1,36.8,29.73,7.07
07-02-2019,114-7575987-5311455,3MM-R1546 (5),,LA CRESCENTA,CA,1,5.87,4.3,1.57
07-02-2019,112-0406108-3130647,3MM-1626W(10),,GEORGETOWN,CA,1,6.05,5.37,0.68
07-02-2019,114-6467023-4885062,3MM-1626W(10),,Santa Rosa Valley,CA,2,12.1,10.74,1.36
07-02-2019,113-9376150-6232257,MDL-NON80328,,LANCASTER,PA,1,9.9,9.33,0.57
07-02-2019,114-8115882-7966607,TOR-MS407W,,CERRO GORDO,NC,1,13.9,10.9,3
07-02-2019,113-7301463-3171447,MOL-295300,,DELRAY BEACH,FL,1,18,27.88,-9.88
07-02-2019,113-7301463-3171447,MOL-295300,,DELRAY BEACH,FL,2,36,25.46,10.54
07-02-2019,112-6008727-4253806,SOT-160172,,CASTRO VALLEY,CA,1,18.51,13.65,4.86
07-02-2019,114-3698060-0365059,SOT-140174,,MAHWAH,NJ,1,44.97,37.34,7.63
07-02-2019,111-7915183-1075403,MDL-NON80328,,TULSA,OK,1,9.9,9.33,0.57
07-02-2019,111-5684371-4663451,MDL-NON80328,,LOYAL,WI,1,9.9,9.33,0.57
07-02-2019,113-8571779-5367422,WEL-5079135,,HATTIESBURG,MS,1,90,15.51,74.49
07-02-2019,113-1875898-3182600,3MM-1624W(B),,CORDOVA,TN,2,35.98,37.24,-1.26
07-02-2019,111-2542302-7177034,MDL-NON80328,,CARY,NC,1,9.9,15.32,-5.42
07-02-2019,111-8985481-2946635,MDL-NON80328,,Omaha,NE,1,9.9,9.33,0.57
07-02-2019,114-7491522-2930656,WEL-52434-U(850),,BRADFORD,OH,1,29.99,29.89,0.1
07-02-2019,114-7491522-2930656,WEL-52434-U(850),,BRADFORD,OH,1,29.99,22.69,7.3
07-02-2019,111-3043067-9565817,3MM-1626W(B),,SAN DIEGO,CA,1,20,16.01,3.99
07-02-2019,113-3591648-6316253,TOR-MS407W(X3),,Fort Worth,TX,1,33.96,26.66,7.3
07-02-2019,114-2485673-6425042,3MM-1626W(B),,San Diego,CA,1,20,22,-2
07-02-2019,112-6566237-8974645,MDL-NON80328,,MANHATTAN BEACH,CA,1,9.9,9.33,0.57
07-02-2019,113-8675558-4985000,3MM-1624W,,MAGNOLIA,TX,1,17,16.27,0.73
07-02-2019,113-8675558-4985000,3MM-1624W,,MAGNOLIA,TX,1,17,12.19,4.81
07-02-2019,114-4365668-5597019,MDL-NON80328,,ANDOVER,MA,1,9.9,9.33,0.57
07-02-2019,112-8933409-7309831,3MM-1537,,Carmel,IN,1,19.58,14.05,5.53
07-02-2019,111-8027170-7641039,TOR-MS407W,,Fairview park,OH,1,13.9,10.9,3
07-02-2019,114-3095251-3636216,MDL-NON80328,,SAN ANTONIO,TX,1,9.9,9.33,0.57
07-02-2019,112-5162299-8416212,MOL-295300,,ROANOKE,VA,1,18,15.43,2.57
07-02-2019,114-6704825-8500255,TOR-MS407W,,Miami,FL,1,13.9,10.9,3
07-02-2019,112-4442512-2159421,3MM-2560(100),,CLAREMONT,CA,2,27.16,21.63,5.53
07-02-2019,112-4442512-2159421,3MM-2560(100),,CLAREMONT,CA,1,13.58,7.87,5.71
07-02-2019,114-2487457-0521832,3MM-1527-2,,SANTA MONICA,CA,1,12.75,10.92,1.83
07-02-2019,113-0287021-1977025,MDL-NON80328,,ROANOKE,VA,1,9.9,9.33,0.57
07-02-2019,111-5450191-2157850,MOL-281000,,PALATKA,FL,2,27.76,25.96,1.8
07-02-2019,111-5450191-2157850,MOL-281000,,PALATKA,FL,1,13.88,9.86,4.02
07-02-2019,114-5526852-7373014,3MM-R1546 (5),,Phoenix,AZ,2,11.64,7.6,4.04
07-02-2019,111-5657318-3825862,WEL-52434-U(850),,COLUMBUS,MS,1,29.99,26.29,3.7
07-02-2019,114-9105090-3717866,MOL-281000,,MILWAUKEE,WI,2,27.76,23.88,3.88
07-02-2019,113-0378336-7648216,3MM-R1547(10),,PITTSBURGH,PA,1,7.05,5.81,1.24
07-02-2019,114-9876229-8797055,TOR-MS407W(B),,SAN ANTONIO,TX,1,12.03,9.83,2.2
07-02-2019,111-4390114-6553068,TOR-MS407W(B),,Cranston,RI,1,12.03,9.83,2.2
07-02-2019,113-7684601-1509033,3MM-R1540 (10),,COLBERT,WA,1,5.41,4.68,0.73
07-02-2019,114-6607534-3749037,TOR-MS407W(B),,CONWAY,MA,1,12.03,9.83,2.2
07-02-2019,112-9652024-5171419,TOR-MS407W(B),,ALVIN,TX,1,12.03,9.83,2.2
07-02-2019,112-7225389-5477056,TOR-MS407W(B),,sweet valley,PA,1,12.03,9.83,2.2
07-02-2019,114-2608814-3121854,TOR-MS407W(B),,SUBLIMITY,OR,1,12.03,9.83,2.2
07-02-2019,114-9883742-0274628,TOR-MS407W(B),,BOYERTOWN,PA,1,12.03,9.83,2.2
07-02-2019,112-7652298-8037060,TOR-MS407W(B),,SANTA ANA,CA,1,12.03,9.83,2.2
07-02-2019,114-3847709-1909804,TOR-MS407W(B),,MORNING SUN,IA,1,12.03,9.83,2.2
07-02-2019,114-3249637-5011434,TOR-MS407W(B),,GARDEN GROVE,CA,1,12.03,9.83,2.2
07-02-2019,114-6607534-3749037,TOR-MS407W(B),,CONWAY,MA,1,12.03,8.83,3.2
07-02-2019,111-8135607-6578645,TOR-MS407W(B),,DALLAS,GA,1,12.03,9.83,2.2
07-02-2019,112-4991216-3206611,TOR-MS407W(B),,Berryton,KS,1,12.03,9.83,2.2
07-02-2019,111-3349682-0295422,TOR-MS407W(B),,Provo,UT,1,12.03,10.32,1.71
07-02-2019,111-6914073-1577021,TOR-MS407W(B),,Poplar Bluff,MO,1,12.03,9.83,2.2
07-02-2019,111-9552842-1397865,TOR-MS407W(B),,NEW PORT RICHEY,FL,1,12.03,9.83,2.2
07-02-2019,114-1074820-1985040,3MM-1527-1-12,,teaneck,NJ,1,10.9,9.77,1.13
07-02-2019,114-9019328-8402651,3MM-1527-1-12,,AUBURN,NY,1,10.9,9.77,1.13
07-02-2019,114-6875475-0170615,TOR-MS407W(B),,HIGHLAND,MD,1,12.03,9.83,2.2
07-02-2019,114-4857771-3525059,TOR-MS407W(B),,TINLEY PARK,IL,1,12.03,9.83,2.2
07-02-2019,111-5231208-6324205,TOR-MS407W(B),,MARLBOROUGH,MA,1,12.03,9.83,2.2
07-02-2019,114-7213636-1511412,TOR-MS407W(B),,SWEDESBORO,NJ,1,12.03,9.83,2.2
07-02-2019,112-1827854-3595444,TOR-MS407W(B),,TOMS RIVER,NJ,1,12.03,9.83,2.2
07-02-2019,111-4966178-1263401,TOR-MS407W(B),,LIGHTHOUSE POINT,FL,1,12.03,9.83,2.2
07-02-2019,114-4772548-7528255,TOR-MS407W(B),,WHISPERING PINES,NC,1,12.03,9.83,2.2
07-02-2019,112-1827854-3595444,TOR-MS407W(B),,TOMS RIVER,NJ,1,12.03,8.83,3.2
07-02-2019,112-1827854-3595444,TOR-MS407W(B),,TOMS RIVER,NJ,1,12.03,8.83,3.2
07-02-2019,112-5991535-3029844,SOT-160172,,CORAL SPRINGS,FL,1,18.02,13.57,4.45
07-02-2019,112-1827854-3595444,TOR-MS407W(B),,TOMS RIVER,NJ,1,12.03,8.83,3.2
07-02-2019,113-9330622-9856247,3MM-1527-1-12,,BLUE SPRINGS,MO,1,10.9,9.77,1.13
07-02-2019,114-6626124-2945836,3MM-2560(100),,Reno,NV,1,13.59,10.34,3.25
07-02-2019,114-0953046-4069014,3MM-1624W(B),,NEWBURY,MA,1,18.01,14.89,3.12
07-02-2019,112-5792482-4801811,WEL-52434-U(850),,ROSLYN,NY,1,34.49,26.83,7.66
07-02-2019,113-4338944-5389853,SOT-166130,,BAINBRIDGE ISLAND,WA,1,95.99,68.48,27.51
07-02-2019,111-3106796-5153043,MDL-NON80328,,OKLAHOMA CITY,OK,1,9.9,9.33,0.57
07-02-2019,111-3980414-4977002,MDL-NON80328,,San Antonio,TX,1,9.9,9.33,0.57
07-02-2019,114-6068205-9125866,3MM-1539(20),,BURNSVILLE,MN,1,20.5,17.27,3.23
07-02-2019,113-4453508-0022615,3MM-1626W(B),,AUBURN,KY,1,20,16.01,3.99
07-02-2019,111-5350871-0189053,WEL-52434-U(850),,SILVER SPRING,MD,1,34.49,30.97,3.52
07-02-2019,111-5350871-0189053,WEL-52434-U(850),,SILVER SPRING,MD,1,34.49,22.69,11.8
07-02-2019,112-0373085-9222660,MDL-NON80328,,KEARNEY,NE,1,9.9,9.33,0.57
07-02-2019,111-2525629-5961062,MDL-NON80328,,SAN ANTONIO,TX,1,9.9,9.33,0.57
07-02-2019,114-5770577-9185851,3MM-2864(3),,Universal City,TX,1,18,14.77,3.23
07-02-2019,113-4947142-3326669,WEL-52432-U,,UPPER DARBY,PA,1,36.8,29.73,7.07
07-02-2019,114-9607648-6102663,3MM-R1540 (10),,Akron,NY,1,5.41,4.68,0.73
07-02-2019,112-3192435-2223463,3MM-1527-1-12,,Harvest,AL,1,10.9,9.77,1.13
07-02-2019,114-0768307-5954656,3MM-1527-1-12,,PEARLAND,TX,1,10.9,9.77,1.13
07-02-2019,113-9408523-5839406,TOR-MS407W(B),,MOLINE,IL,1,12.03,9.83,2.2
07-02-2019,112-6870285-0737026,TOR-MS407W(B),,JACKSONVILLE,FL,1,12.03,9.83,2.2
07-02-2019,113-4663052-1170603,TOR-MS407W(B),,Lexington,NC,1,12.03,9.83,2.2
07-02-2019,113-6819629-4976246,TOR-MS407W(B),,GREELEY,CO,1,12.03,9.83,2.2
07-02-2019,114-1327631-2219455,3MM-R1547(10),,OAKLAND,CA,1,7.05,5.81,1.24
07-02-2019,112-3991268-2161062,TOR-MS407W(B),,TORRANCE,CA,1,12.03,9.83,2.2
07-02-2019,112-3991268-2161062,TOR-MS407W(B),,TORRANCE,CA,1,12.03,8.83,3.2
07-02-2019,111-9370215-5622645,TOR-MS407W(B),,DELRAY BEACH,FL,1,12.03,9.83,2.2
07-02-2019,112-8610599-7530650,MDL-NON80328,,PARMA,ID,1,9.9,9.33,0.57
07-02-2019,112-0839117-2514621,WEL-52432-U(34 PACK),,HUBBARD,OH,1,9.21,3.35,5.86
07-02-2019,111-6393523-1729819,WEL-52432-U(34 PACK),,SAN JOSE,CA,1,9.21,3.35,5.86
07-02-2019,112-9962795-6469042,TOR-MS407W(B),,Almont,MI,1,12.03,9.83,2.2
07-02-2019,112-1827854-3595444,TOR-MS407W(B),,TOMS RIVER,NJ,1,12.03,8.83,3.2
07-02-2019,112-9608128-4264249,TOR-MS407W(B),,BABYLON,NY,1,12.03,9.83,2.2
07-02-2019,111-5231208-6324205,TOR-MS407W(B),,MARLBOROUGH,MA,1,12.03,8.83,3.2
07-02-2019,111-2950128-7049818,TOR-MS407W(B),,SAN DIEGO,CA,1,12.03,9.83,2.2
07-02-2019,111-6229981-5396240,TOR-MS407W(B),,Fort Myers,FL,1,12.03,9.83,2.2
07-02-2019,112-4270548-1709817,TOR-MS407W(B),,Marysville,PA,1,12.03,9.83,2.2
07-02-2019,114-7850740-1117810,TOR-MS407W(B),,AUSTIN,TX,1,12.03,9.83,2.2
07-02-2019,114-0039449-1395410,TOR-MS407W(B),,RALEIGH,NC,1,12.03,9.83,2.2
07-02-2019,113-8754998-2331416,TOR-MS407W(B),,BLACKSBURG,VA,1,12.03,9.83,2.2
07-02-2019,113-7996576-6645849,TOR-MS407W(B),,MCMINNVILLE,OR,1,12.03,9.83,2.2
07-02-2019,114-8553781-5291434,TOR-MS407W(B),,MANALAPAN,NJ,1,12.03,9.83,2.2
07-02-2019,113-2845061-9292225,TOR-MS407W(B),,WHITESBURG,KY,1,12.03,9.83,2.2
07-02-2019,114-9670535-6717804,TOR-MS407W(B),,VIRGINIA BEACH,VA,1,12.03,9.83,2.2
07-02-2019,112-5735714-1939446,TOR-MS407W(B),,VERO BEACH,FL,1,12.03,9.83,2.2
07-02-2019,113-9078054-5605859,TOR-MS407W(B),,Mayfield Hts.,OH,1,12.03,9.83,2.2
07-02-2019,114-6169701-1737009,TOR-MS407W(B),,LEXINGTON PARK,MD,1,12.03,9.83,2.2
07-02-2019,112-0021394-0845870,TOR-MS407W(B),,SPRINGFIELD,IL,1,12.03,9.83,2.2
07-02-2019,111-0215027-1320255,TOR-MS407W(B),,JENISON,MI,1,12.03,9.83,2.2
07-02-2019,114-3092584-2133054,TOR-MS407W(B),,COCOA BEACH,FL,1,12.03,9.83,2.2
07-02-2019,113-7166087-1230654,TOR-MS407W(B),,FALLS CHURCH,VA,1,12.03,9.83,2.2
07-02-2019,111-1312153-3210618,TOR-MS407W(B),,ST CHARLES,IL,1,12.03,9.83,2.2
07-02-2019,114-7187439-2052210,TOR-MS407W(B),,Forsyth,MT,1,12.03,9.83,2.2
07-02-2019,112-9296019-4220206,TOR-MS407W(B),,PHILADELPHIA,PA,1,12.03,9.83,2.2
07-02-2019,113-1105741-8493833,3MM-R1540 (10),,SANIBEL,FL,1,5.41,4.68,0.73
07-02-2019,112-6774540-2543450,TOR-MS407W(B),,Plano,TX,1,12.03,9.83,2.2
07-02-2019,113-2084126-9311457,3MM-R1540 (10),,Chatham,LA,1,5.41,4.68,0.73
07-02-2019,114-7920989-1653057,3MM-R1541+R1547(10 PACK/5 EACH),,BALTIMORE,MD,1,8.73,5.47,3.26
07-02-2019,113-6819629-4976246,TOR-MS407W(B),,GREELEY,CO,1,12.03,8.83,3.2
07-02-2019,111-9978489-1395466,3MM-R1541+R1547(10 PACK/5 EACH),,WEST DES MOINES,IA,1,8.73,5.47,3.26
07-02-2019,112-4868738-4102624,3MM-R1541+R1547(10 PACK/5 EACH),,Baldwin,WI,1,8.73,5.47,3.26
07-02-2019,113-0570585-8713829,TOR-MS407W(B),,Ann Arbor,MI,1,12.03,9.83,2.2
07-02-2019,112-1827854-3595444,TOR-MS407W(B),,TOMS RIVER,NJ,1,12.03,8.83,3.2
07-02-2019,111-0215027-1320255,TOR-MS407W(B),,JENISON,MI,1,12.03,8.83,3.2
07-02-2019,111-4250917-4805821,TOR-MS407W(B),,STOW,OH,1,12.03,9.83,2.2
07-02-2019,111-8727466-3993807,3MM-1626W(10),,WEST JORDAN,UT,2,12.1,10.74,1.36
07-02-2019,112-0822687-0418604,WEL-52432-U,,CAMERON,NC,1,36.8,28.9,7.9
07-02-2019,114-7928259-8299452,3MM-2560(100),,SHREVEPORT,LA,1,13.56,11.49,2.07
07-02-2019,113-1919090-0078652,3MM-1537,,Richmond Heights,MO,1,19.58,14.05,5.53
07-02-2019,112-2691218-5482620,3MM-1539(20),,San Diego,CA,1,20.5,17.27,3.23
07-02-2019,114-0048191-6879461,MDL-NON80328,,SEATTLE,WA,1,9.9,9.21,0.69
07-02-2019,112-1787785-1069853,MDL-NON80328,,LOS ALAMOS,NM,1,9.9,9.33,0.57
07-02-2019,112-3083628-5580209,MOL-295300,,TUCSON,AZ,1,18.01,15.43,2.58
07-02-2019,111-8706576-3961047,MDL-NON80328,,LAWRENCE,KS,2,19.8,18.66,1.14
07-02-2019,113-9922947-4217012,3MM-1527-2,,N BETHESDA,MD,1,12.75,10.92,1.83
07-02-2019,113-1813967-4752267,MOL-1451,,AVENTURA,FL,1,19,17.88,1.12
07-02-2019,111-1071909-8201801,3MM-1626W(10),,COTTONWOOD,CA,1,6.05,5.37,0.68
07-02-2019,112-6205751-3617031,MOL-281000,,PLACENTIA,CA,2,27.76,23.88,3.88
07-02-2019,113-2491303-6189816,3MM-2560(100),,IRVINE,CA,1,13.56,10.5,3.06
07-02-2019,113-2778494-8890629,MDL-NON80328,,FORT WASHINGTON,MD,1,9.9,9.33,0.57
07-02-2019,113-2513474-3109822,3MM-1624W,,St. Marys,GA,1,17,16.27,0.73
07-02-2019,113-2513474-3109822,3MM-1624W,,St. Marys,GA,1,17,12.19,4.81
07-02-2019,111-8879164-8328252,3MM-1537,,OXNARD,CA,1,19.58,14.05,5.53
07-02-2019,113-6903220-5868269,SOT-140174,,PORTLAND,OR,3,134.91,100.05,34.86
07-02-2019,113-2874498-0637050,MOL-281000,,PORT ST LUCIE,FL,1,13.88,11.94,1.94
07-02-2019,112-0109169-6224253,MDL-NON80328,,COLORADO SPRINGS,CO,1,7.5,10.14,-2.64
07-02-2019,112-0109169-6224253,MDL-NON80328,,COLORADO SPRINGS,CO,1,7.5,8.14,-0.64
07-02-2019,114-9519482-5786626,MDL-NON80328,,LOGAN,UT,1,9.9,9.33,0.57
07-02-2019,111-6228460-9349830,MOL-1443-1,,KENSINGTON,CA,1,19,16.69,2.31
07-02-2019,111-4512167-9671411,MOL-281000,,Kingsport,TN,1,13.88,11.94,1.94
07-02-2019,112-3368976-1045046,MDL-NON80328,,HOUSTON,TX,1,9.9,9.33,0.57
07-02-2019,111-7553702-9937859,MDL-NON80328,,MINEOLA,TX,2,19.8,31.23,-11.43
07-02-2019,114-8369656-0004249,3MM-1626W(10),,GLENDALE,AZ,2,12.1,10.74,1.36
07-02-2019,113-2582814-3886642,MDL-NON80328,,AFTON,MN,2,19.8,18.66,1.14
07-02-2019,112-0638959-6278632,MDL-NON80328,,GALLATIN,TN,1,9.9,10.52,-0.62
07-02-2019,112-0638959-6278632,MDL-NON80328,,GALLATIN,TN,1,9.9,8.14,1.76
07-02-2019,111-4990030-1764208,SOT-160172,,PHOENIX,AZ,1,17.99,13.57,4.42
07-02-2019,111-3442800-9802601,TOR-MS407W(X3),,Bradley,IL,1,33.96,26.66,7.3
